woorden,lettergrepen,aantal lettergrepen
javamens,"['ja', 'va', 'mens']",3
tjeven,"['tje', 'ven']",2
broedtijd,"['broed', 'tijd']",2
agendeerde,"['agen', 'deer', 'de']",3
maak mee,"['maak', 'mee']",2
aals,['aals'],1
pardessus,"['par', 'des', 'sus']",3
diatonische toonladder,"['di', 'a', 'to', 'ni', 'sche', 'toon', 'lad', 'der']",8
gierigaard,"['gie', 'rig', 'aard']",3
tribunes,"['tri', 'bu', 'nes']",3
stapsgewijs,"['staps', 'ge', 'wijs']",3
toetakelt,"['toe', 'ta', 'kelt']",3
terts,['terts'],1
aanbeeldje,"['aan', 'beeld', 'je']",3
ziekenzalving,"['zie', 'ken', 'zal', 'ving']",4
zitvlak,"['zit', 'vlak']",2
puberaal,"['pu', 'be', 'raal']",3
aalmoesjes,"['aal', 'moes', 'jes']",3
trimpompje,"['trim', 'pomp', 'je']",3
eindelijk,"['ein', 'de', 'lijk']",3
bijgezet,"['bij', 'ge', 'zet']",3
zadelen,"['za', 'de', 'len']",3
geniepigheden,"['ge', 'nie', 'pig', 'he', 'den']",5
achteruitga,"['ach', 'ter', 'uit', 'ga']",4
coassistenten,"['co', 'as', 'sis', 'ten', 'ten']",5
kleinhandelaar,"['klein', 'han', 'de', 'laar']",4
hauwtjes,"['hauw', 'tjes']",2
aandelenbeurs,"['aan', 'de', 'len', 'beurs']",4
H-bom,['H-bom'],1
binkjes,"['bink', 'jes']",2
participatiesamenleving,"['par', 'ti', 'ci', 'pa', 'tie', 'sa', 'men', 'le', 'ving']",9
dode hoek,"['do', 'de', 'hoek']",3
tandglazuur,"['tand', 'gla', 'zuur']",3
ontnemen,"['ont', 'ne', 'men']",3
uiteenspatten,"['uit', 'een', 'spat', 'ten']",4
plafond,"['pla', 'fond']",2
kerstijsbaantje,"['kerst', 'ijs', 'baan', 'tje']",4
talibancommandantje,"['ta', 'li', 'ban', 'com', 'man', 'dant', 'je']",7
stuurpostjes,"['stuur', 'post', 'jes']",3
tafelbarbecue,"['ta', 'fel', 'bar', 'be', 'cue']",5
misdrijf,"['mis', 'drijf']",2
Argoen,"['Ar', 'goen']",2
rustig,"['rus', 'tig']",2
bladerige,"['bla', 'de', 'ri', 'ge']",4
pindakaas,"['pin', 'da', 'kaas']",3
overgetrokken,"['over', 'ge', 'trok', 'ken']",4
mesofase,"['me', 'so', 'fa', 'se']",4
krantenwijk,"['kran', 'ten', 'wijk']",3
achterbank,"['ach', 'ter', 'bank']",3
zwerft,['zwerft'],1
sneeuwbaleffect,"['sneeuw', 'bal', 'ef', 'fect']",4
entr'actes,"['en', ""tr'ac"", 'tes']",3
aanlaten,"['aan', 'la', 'ten']",3
mar,['mar'],1
deurwaarder,"['deur', 'waar', 'der']",3
liftte,"['lift', 'te']",2
gedragsbenadering,"['ge', 'drags', 'be', 'na', 'de', 'ring']",6
aanwrijven,"['aan', 'wrij', 'ven']",3
gesnuffeld,"['ge', 'snuf', 'feld']",3
sollen,"['sol', 'len']",2
zweefponten,"['zweef', 'pon', 'ten']",3
volksvergaderinkje,"['volks', 'ver', 'ga', 'de', 'rin', 'kje']",6
zweefvliegveld,"['zweef', 'vlieg', 'veld']",3
haarbosje,"['haar', 'bos', 'je']",3
cabinebanen,"['ca', 'bi', 'ne', 'ba', 'nen']",5
refactie,"['re', 'fac', 'tie']",3
Chipewyaans,"['Chi', 'pe', 'wy', 'aans']",4
allegretto,"['al', 'le', 'gret', 'to']",4
deputatie,"['de', 'pu', 'ta', 'tie']",4
xylofonist,"['xy', 'lo', 'fo', 'nist']",4
buitenboordbeugel,"['bui', 'ten', 'boord', 'beu', 'gel']",5
sportlokaaltje,"['sport', 'lo', 'kaal', 'tje']",4
massabetoging,"['mas', 'sa', 'be', 'to', 'ging']",5
uvulair,"['uvu', 'lair']",2
betreffen,"['be', 'tref', 'fen']",3
fouilleren,"['fouil', 'le', 'ren']",3
reetveter,"['reet', 've', 'ter']",3
concessionele,"['con', 'ces', 'si', 'o', 'ne', 'le']",6
aartsdiakentje,"['aarts', 'di', 'a', 'ken', 'tje']",5
rondgereisd,"['rond', 'ge', 'reisd']",3
gering,"['ge', 'ring']",2
zalfpot,"['zalf', 'pot']",2
divalent,"['di', 'va', 'lent']",3
frater,"['fra', 'ter']",2
riedelden,"['rie', 'del', 'den']",3
geldkoers,"['geld', 'koers']",2
Pools,['Pools'],1
invaliditeitsverzekeringen,"['in', 'va', 'li', 'di', 'teits', 'ver', 'ze', 'ke', 'rin', 'gen']",10
systeemintegratie,"['sys', 'teem', 'in', 'te', 'gra', 'tie']",6
bast,['bast'],1
gelokt,"['ge', 'lokt']",2
halfwoestijn,"['half', 'woes', 'tijn']",3
gevijftienen,"['ge', 'vijf', 'tie', 'nen']",4
hartverwarmendste,"['hart', 'ver', 'war', 'mend', 'ste']",5
bemeten,"['be', 'me', 'ten']",3
lofuiting,"['lof', 'ui', 'ting']",3
schimmelkaasjes,"['schim', 'mel', 'kaas', 'jes']",4
kerkwijdingsfeesten,"['kerk', 'wij', 'dings', 'fees', 'ten']",5
notie,"['no', 'tie']",2
eerste-eeuwers,"['eer', 'ste-eeu', 'wers']",3
ziekenzaal,"['zie', 'ken', 'zaal']",3
antroponymie,"['an', 'tro', 'po', 'ny', 'mie']",5
zweefkees,"['zweef', 'kees']",2
kamergenoten,"['ka', 'mer', 'ge', 'no', 'ten']",5
maisolie,"['mais', 'olie']",2
jagers-verzamelaars,"['ja', 'gers-ver', 'za', 'me', 'laars']",5
eeuwwisseling,"['eeuw', 'wis', 'se', 'ling']",4
pionier,"['pi', 'o', 'nier']",3
tophitje,"['top', 'hit', 'je']",3
ontluiken,"['ont', 'lui', 'ken']",3
amper,"['am', 'per']",2
Götterdämmerung,"['Göt', 'ter', 'däm', 'me', 'rung']",5
kelvin,"['kel', 'vin']",2
triade,"['tri', 'a', 'de']",3
objectivisme,"['ob', 'jec', 'ti', 'vis', 'me']",5
archiveren,"['ar', 'chi', 've', 'ren']",4
koorleidster,"['koor', 'leid', 'ster']",3
Dordts,['Dordts'],1
cactusvijg,"['cac', 'tus', 'vijg']",3
aardatmosfeer,"['aard', 'at', 'mo', 'sfeer']",4
eg,['eg'],1
vallen,"['val', 'len']",2
brandt na,"['brandt', 'na']",2
tree,['tree'],1
Arjan,"['Ar', 'jan']",2
discrimineren,"['dis', 'cri', 'mi', 'ne', 'ren']",5
inlichten,"['in', 'lich', 'ten']",3
woningbranden,"['wo', 'ning', 'bran', 'den']",4
nachecken,"['na', 'chec', 'ken']",3
ideologisch,"['ideo', 'lo', 'gisch']",3
leugenaartje,"['leu', 'ge', 'naar', 'tje']",4
veiligheidsmaskers,"['vei', 'lig', 'heids', 'mas', 'kers']",5
muziekfestivalletje,"['mu', 'ziek', 'fes', 'ti', 'val', 'le', 'tje']",7
rantsoen,"['rant', 'soen']",2
middengroepje,"['mid', 'den', 'groep', 'je']",4
talentrijkste,"['ta', 'lent', 'rijk', 'ste']",4
meet,['meet'],1
metro,"['me', 'tro']",2
suikertjes,"['sui', 'ker', 'tjes']",3
politica,"['po', 'li', 'ti', 'ca']",4
doortimmerd,"['door', 'tim', 'merd']",3
gamellen,"['ga', 'mel', 'len']",3
klei,['klei'],1
adsorptie,"['ad', 'sorp', 'tie']",3
ambivalentie,"['am', 'bi', 'va', 'len', 'tie']",5
godvruchtiger,"['god', 'vruch', 'ti', 'ger']",4
gekanaliseerd,"['ge', 'ka', 'na', 'li', 'seerd']",5
erop los drinken,"['er', 'op', 'los', 'drin', 'ken']",5
pacificatie,"['pa', 'ci', 'fi', 'ca', 'tie']",5
levenswatertjes,"['le', 'vens', 'wa', 'ter', 'tjes']",5
leesclub,"['lees', 'club']",2
multimiljonairtje,"['mul', 'ti', 'mil', 'jo', 'nair', 'tje']",6
beminnelijkheid,"['be', 'min', 'ne', 'lijk', 'heid']",5
huwelijksmakelaartjes,"['hu', 'we', 'lijks', 'ma', 'ke', 'laar', 'tjes']",7
zandwinlocatie,"['zand', 'win', 'lo', 'ca', 'tie']",5
transito,"['tran', 'si', 'to']",3
kaaslandje,"['kaas', 'land', 'je']",3
carpooler,"['car', 'poo', 'ler']",3
groen-witte,"['groen-wit', 'te']",2
overvleugelen,"['over', 'vleu', 'ge', 'len']",4
zwoordrolletjes,"['zwoord', 'rol', 'le', 'tjes']",4
zenit,"['ze', 'nit']",2
linkeroever,"['lin', 'ker', 'oe', 'ver']",4
welbespraakt,"['wel', 'be', 'spraakt']",3
voeding,"['voe', 'ding']",2
hieromtrent,"['hier', 'om', 'trent']",3
autosleutels,"['au', 'to', 'sleu', 'tels']",4
medewerkerstevredenheid,"['me', 'de', 'wer', 'kers', 'te', 'vre', 'den', 'heid']",8
preuts,['preuts'],1
wielrennen,"['wiel', 'ren', 'nen']",3
melde,"['mel', 'de']",2
doedelzakmuziek,"['doe', 'del', 'zak', 'mu', 'ziek']",5
dieploden,"['diep', 'lo', 'den']",3
techmavo's,"['tech', 'ma', ""vo's""]",3
oerknal,"['oer', 'knal']",2
zoroastrischer,"['zo', 'ro', 'as', 'tri', 'scher']",5
strafgevangenis,"['straf', 'ge', 'van', 'ge', 'nis']",5
klepelen,"['kle', 'pe', 'len']",3
controle,"['con', 'tro', 'le']",3
beroerd,"['be', 'roerd']",2
aanhalerigst,"['aan', 'ha', 'le', 'rigst']",4
campings,"['cam', 'pings']",2
omgebracht,"['om', 'ge', 'bracht']",3
schroeffitting,"['schroef', 'fit', 'ting']",3
assorteren,"['as', 'sor', 'te', 'ren']",4
binomiums,"['bi', 'no', 'mi', 'ums']",4
hymen,"['hy', 'men']",2
onfeilbaarders,"['on', 'feil', 'baar', 'ders']",4
algemeenste,"['al', 'ge', 'meen', 'ste']",4
kroonlijst,"['kroon', 'lijst']",2
paternosterbollekesmakerij,"['pa', 'ter', 'no', 'ster', 'bol', 'le', 'kes', 'ma', 'ke', 'rij']",10
sportjournalisten,"['sport', 'jour', 'na', 'lis', 'ten']",5
lenzenformules,"['len', 'zen', 'for', 'mu', 'les']",5
antiangineuze,"['an', 'ti', 'an', 'gi', 'neu', 'ze']",6
flapuitje,"['flap', 'uit', 'je']",3
erdoor,"['er', 'door']",2
roeiapparaat,"['roei', 'ap', 'pa', 'raat']",4
zette gelijk,"['zet', 'te', 'ge', 'lijk']",4
aarsgaatje,"['aars', 'gaat', 'je']",3
Japanner,"['Ja', 'pan', 'ner']",3
sherpa,"['sher', 'pa']",2
balsemappel,"['bal', 'sem', 'ap', 'pel']",4
doortrillen,"['door', 'tril', 'len']",3
tetten,"['tet', 'ten']",2
bestendige,"['be', 'sten', 'di', 'ge']",4
Zuid-Holland,"['Zuid-Hol', 'land']",2
theezakje,"['thee', 'zak', 'je']",3
vlamisme,"['vla', 'mis', 'me']",3
techneut,"['tech', 'neut']",2
eindschoonmaak,"['eind', 'schoon', 'maak']",3
recommandabel,"['re', 'com', 'man', 'da', 'bel']",5
betrachtte,"['be', 'tracht', 'te']",3
linkerscheenbeen,"['lin', 'ker', 'scheen', 'been']",4
waardesommen,"['waar', 'de', 'som', 'men']",4
aansporen,"['aan', 'spo', 'ren']",3
vioolsleutel,"['vi', 'ool', 'sleu', 'tel']",4
Ramaneffect,"['Ra', 'man', 'ef', 'fect']",4
offerfeesten,"['of', 'fer', 'fees', 'ten']",4
Amerikaanse zwarte beer,"['Ame', 'ri', 'kaan', 'se', 'zwar', 'te', 'beer']",7
daardoor,"['daar', 'door']",2
opkrullen,"['op', 'krul', 'len']",3
overhoorden,"['over', 'hoor', 'den']",3
goedenmiddag,"['goe', 'den', 'mid', 'dag']",4
schonk bij,"['schonk', 'bij']",2
los,['los'],1
koolzwartste,"['kool', 'zwart', 'ste']",3
bodybuilding,"['bo', 'dy', 'buil', 'ding']",4
sieverts,"['sie', 'verts']",2
polyandrie,"['po', 'ly', 'an', 'drie']",4
zweetbaden,"['zweet', 'ba', 'den']",3
microspikes,"['mi', 'cro', 'spi', 'kes']",4
spraakt tegen,"['spraakt', 'tegen']",2
werfdepot,"['werf', 'de', 'pot']",3
inspannen,"['in', 'span', 'nen']",3
Tsou,['Tsou'],1
kabelaansluitinkjes,"['ka', 'bel', 'aan', 'slui', 'tin', 'kjes']",6
zonnekindje,"['zon', 'ne', 'kind', 'je']",4
Johannesburg,"['Jo', 'han', 'nes', 'burg']",4
overlaat,"['over', 'laat']",2
beaatst,"['be', 'aatst']",2
uploaden,"['up', 'loa', 'den']",3
neerslaan,"['neer', 'slaan']",2
scrabbletjes,"['scrab', 'ble', 'tjes']",3
uitstootreductie,"['uit', 'stoot', 're', 'duc', 'tie']",5
negge,"['neg', 'ge']",2
ingetrokken,"['in', 'ge', 'trok', 'ken']",4
incentive,"['in', 'cen', 'tive']",3
Kituba,"['Ki', 'tu', 'ba']",3
zonnevuur,"['zon', 'ne', 'vuur']",3
informatiebureau,"['in', 'for', 'ma', 'tie', 'bu', 'reau']",6
endoplasmatische reticulumpjes,"['en', 'do', 'plas', 'ma', 'ti', 'sche', 're', 'ti', 'cu', 'lum', 'pjes']",11
verruwend,"['ver', 'ru', 'wend']",3
maagpepermuntjes,"['maag', 'pe', 'per', 'munt', 'jes']",5
televisiefragmentje,"['te', 'le', 'vi', 'sie', 'frag', 'ment', 'je']",7
beleidsniveau,"['be', 'leids', 'ni', 'veau']",4
halfmetaal,"['half', 'me', 'taal']",3
aandelensysteempje,"['aan', 'de', 'len', 'sys', 'teem', 'pje']",6
regentschap,"['re', 'gent', 'schap']",3
creatuur,"['cre', 'a', 'tuur']",3
spakerigste,"['spa', 'ke', 'rig', 'ste']",4
respireren,"['res', 'pi', 're', 'ren']",4
meandrisch,"['me', 'an', 'drisch']",3
vaarn,['vaarn'],1
raisonnabelst,"['rai', 'son', 'na', 'belst']",4
conferencend,"['con', 'fe', 'ren', 'cend']",4
honderdeenenzeventigjarige,"['hon', 'derd', 'een', 'en', 'ze', 'ven', 'tig', 'ja', 'ri', 'ge']",10
sukkel,"['suk', 'kel']",2
koop,['koop'],1
goelag,"['goe', 'lag']",2
boomkwekertje,"['boom', 'kwe', 'ker', 'tje']",4
zaaddonor,"['zaad', 'do', 'nor']",3
bespoedigt,"['be', 'spoe', 'digt']",3
stapelhuis,"['sta', 'pel', 'huis']",3
judoka,"['ju', 'do', 'ka']",3
hooggelegen,"['hoog', 'ge', 'le', 'gen']",4
beiaard,"['bei', 'aard']",2
paddock,"['pad', 'dock']",2
jol,['jol'],1
keus,['keus'],1
toondover,"['toon', 'do', 'ver']",3
quota,"['quo', 'ta']",2
onafhankelijkheidsverklaring,"['on', 'af', 'han', 'ke', 'lijk', 'heids', 'ver', 'kla', 'ring']",9
koekjes,"['koek', 'jes']",2
afstandsbediening,"['af', 'stands', 'be', 'die', 'ning']",5
poepritsje,"['poep', 'rits', 'je']",3
neerslag,"['neer', 'slag']",2
onbeholpen,"['on', 'be', 'hol', 'pen']",4
Pontisch,"['Pon', 'tisch']",2
darmslijmvlies,"['darm', 'slijm', 'vlies']",3
tantum,"['tan', 'tum']",2
van,['van'],1
NCTb,['NCTb'],1
puntslag,"['punt', 'slag']",2
aardoppervlakten,"['aard', 'op', 'per', 'vlak', 'ten']",5
bètastraling,"['bè', 'ta', 'stra', 'ling']",4
wijnkleur,"['wijn', 'kleur']",2
temeier,"['te', 'mei', 'er']",3
bodega,"['bo', 'de', 'ga']",3
bebloemen,"['be', 'bloe', 'men']",3
gewaagden,"['ge', 'waag', 'den']",3
deeltjes,"['deel', 'tjes']",2
begrotingstekort,"['be', 'gro', 'tings', 'te', 'kort']",5
verdichtsel,"['ver', 'dicht', 'sel']",3
afstandelijkere,"['af', 'stan', 'de', 'lij', 'ke', 're']",6
weefvakken,"['weef', 'vak', 'ken']",3
coronatrackingapps,"['co', 'ro', 'na', 'trac', 'king', 'apps']",6
oscillator,"['os', 'cil', 'la', 'tor']",4
schillerhemd,"['schil', 'ler', 'hemd']",3
erbuiten,"['er', 'bui', 'ten']",3
gerstemeel,"['ger', 'ste', 'meel']",3
energiepolitiek,"['ener', 'gie', 'po', 'li', 'tiek']",5
theaters,"['the', 'a', 'ters']",3
autisme,"['au', 'tis', 'me']",3
Talur,"['Ta', 'lur']",2
zakenjetje,"['za', 'ken', 'jet', 'je']",4
verstram,"['ver', 'stram']",2
valigere,"['va', 'li', 'ge', 're']",4
restsuiker,"['rest', 'sui', 'ker']",3
ontregeld,"['ont', 're', 'geld']",3
cropte,"['crop', 'te']",2
Teheraans,"['Te', 'he', 'raans']",3
Ninovieter,"['Ni', 'no', 'vie', 'ter']",4
belastingregel,"['be', 'las', 'ting', 're', 'gel']",5
belegstaafjes,"['be', 'leg', 'staaf', 'jes']",4
convocaat,"['con', 'vo', 'caat']",3
beweeg mee,"['be', 'weeg', 'mee']",3
huds,['huds'],1
vorstbestendige,"['vorst', 'be', 'sten', 'di', 'ge']",5
bibberigs,"['bib', 'be', 'rigs']",3
brevet,"['bre', 'vet']",2
koolplantjes,"['kool', 'plant', 'jes']",3
knepen toe,"['kne', 'pen', 'toe']",3
achterflap,"['ach', 'ter', 'flap']",3
bloedheet,"['bloed', 'heet']",2
deeltjesversneller,"['deel', 'tjes', 'ver', 'snel', 'ler']",5
onrecht,"['on', 'recht']",2
kabelaansluitinkje,"['ka', 'bel', 'aan', 'slui', 'tin', 'kje']",6
kneuterig,"['kneu', 'te', 'rig']",3
telluride,"['tel', 'lu', 'ri', 'de']",4
paruur,"['pa', 'ruur']",2
geleuter,"['ge', 'leu', 'ter']",3
zaterdagsavonds,"['za', 'ter', 'dags', 'avonds']",4
pauze,"['pau', 'ze']",2
voorbereider,"['voor', 'be', 'rei', 'der']",4
sympathiseren,"['sym', 'pa', 'thi', 'se', 'ren']",5
negende,"['ne', 'gen', 'de']",3
zwadderigere,"['zwad', 'de', 'ri', 'ge', 're']",5
vrijgezellenavond,"['vrij', 'ge', 'zel', 'len', 'avond']",5
verstellen,"['ver', 'stel', 'len']",3
vergaren,"['ver', 'ga', 'ren']",3
voor-de-gek-houderij,"['voor-de-gek-hou', 'de', 'rij']",3
Evergemnaar,"['Ever', 'gem', 'naar']",3
redingote,"['re', 'din', 'go', 'te']",4
meshouders,"['mes', 'hou', 'ders']",3
Landsdijk,"['Lands', 'dijk']",2
honorabelere,"['ho', 'no', 'ra', 'be', 'le', 're']",6
accuboorschroevendraaier,"['ac', 'cu', 'boor', 'schroe', 'ven', 'draai', 'er']",7
knetteren,"['knet', 'te', 'ren']",3
grieperigst,"['grie', 'pe', 'rigst']",3
abdicatiedagen,"['ab', 'di', 'ca', 'tie', 'da', 'gen']",6
convergent,"['con', 'ver', 'gent']",3
taks,['taks'],1
afgunstige,"['af', 'gun', 'sti', 'ge']",4
vlinderdas,"['vlin', 'der', 'das']",3
voeren,"['voe', 'ren']",2
ziekt uit,"['ziekt', 'uit']",2
prijserosie,"['prijs', 'ero', 'sie']",3
etymologie,"['ety', 'mo', 'lo', 'gie']",4
draagzeel,"['draag', 'zeel']",2
obscene,"['ob', 'sce', 'ne']",3
onaanzienlijks,"['on', 'aan', 'zien', 'lijks']",4
Oemboe Ratoe Nggai,"['Oemboe', 'Ra', 'toe', 'Ng', 'gai']",5
eufemisme,"['eu', 'fe', 'mis', 'me']",4
vulvair,"['vul', 'vair']",2
huissleuteltjes,"['huis', 'sleu', 'tel', 'tjes']",4
zielenpieten,"['zie', 'len', 'pie', 'ten']",4
reddingswerken,"['red', 'dings', 'wer', 'ken']",4
perron,"['per', 'ron']",2
Slavisch,"['Sla', 'visch']",2
haarspeld,"['haar', 'speld']",2
ziegezagen,"['zie', 'ge', 'za', 'gen']",4
kraagsteen,"['kraag', 'steen']",2
instrumentaal,"['in', 'stru', 'men', 'taal']",4
fietsventieldopje,"['fiets', 'ven', 'tiel', 'dop', 'je']",5
grovere,"['gro', 've', 're']",3
aartsbisschoppelijk,"['aarts', 'bis', 'schop', 'pe', 'lijk']",5
echt,['echt'],1
radiolaria,"['ra', 'di', 'o', 'la', 'ria']",5
tegenlachen,"['te', 'gen', 'la', 'chen']",4
wegonderhoud,"['weg', 'on', 'der', 'houd']",4
acrylaat,"['acry', 'laat']",2
stemtoonhoogte,"['stem', 'toon', 'hoog', 'te']",4
Honduresers,"['Hon', 'du', 're', 'sers']",4
hoofdweggetjes,"['hoofd', 'weg', 'ge', 'tjes']",4
normatievers,"['nor', 'ma', 'tie', 'vers']",4
miertje,"['mier', 'tje']",2
baldadiger,"['bal', 'da', 'di', 'ger']",4
corroderend,"['cor', 'ro', 'de', 'rend']",4
taalfout,"['taal', 'fout']",2
pantalon,"['pan', 'ta', 'lon']",3
Moederdag,"['Moe', 'der', 'dag']",3
coupon,"['cou', 'pon']",2
schoolvak,"['school', 'vak']",2
valselijk,"['val', 'se', 'lijk']",3
cementgrijs,"['ce', 'ment', 'grijs']",3
toedenken,"['toe', 'den', 'ken']",3
gerust,"['ge', 'rust']",2
pensioenpremie,"['pen', 'si', 'oen', 'pre', 'mie']",5
uroscopie,"['uro', 'sco', 'pie']",3
holenbeer,"['ho', 'len', 'beer']",3
jongleur,"['jong', 'leur']",2
kiespijn,"['kies', 'pijn']",2
cyberpunk,"['cy', 'ber', 'punk']",3
peperboompje,"['pe', 'per', 'boom', 'pje']",4
uitsterven,"['uit', 'ster', 'ven']",3
plachten,"['plach', 'ten']",2
oudbakkenst,"['oud', 'bak', 'kenst']",3
opsluiting,"['op', 'slui', 'ting']",3
dienden,"['dien', 'den']",2
duozadels,"['duo', 'za', 'dels']",3
Tahitiaans,"['Ta', 'hi', 'ti', 'aans']",4
overheidscommunicatie,"['over', 'heids', 'com', 'mu', 'ni', 'ca', 'tie']",7
bediscussieer,"['be', 'dis', 'cus', 'si', 'eer']",5
bazigheden,"['ba', 'zig', 'he', 'den']",4
loodrecht,"['lood', 'recht']",2
universiteitje,"['uni', 'ver', 'si', 'teit', 'je']",5
nierprobleem,"['nier', 'pro', 'bleem']",3
verorberde,"['ver', 'or', 'ber', 'de']",4
bijwoner,"['bij', 'wo', 'ner']",3
kwetsen,"['kwet', 'sen']",2
paswoorden,"['pas', 'woor', 'den']",3
poppenmakers,"['pop', 'pen', 'ma', 'kers']",4
legering,"['le', 'ge', 'ring']",3
dieet,"['di', 'eet']",2
consumptiebons,"['con', 'sump', 'tie', 'bons']",4
fietspad,"['fiets', 'pad']",2
afgesloopt,"['af', 'ge', 'sloopt']",3
diesel,"['die', 'sel']",2
zusterstadjes,"['zus', 'ter', 'stad', 'jes']",4
naaister,"['naai', 'ster']",2
bevlekking,"['be', 'vlek', 'king']",3
Singalees,"['Sin', 'ga', 'lees']",3
kattinnen,"['kat', 'tin', 'nen']",3
bolakkers,"['bol', 'ak', 'kers']",3
geschieden,"['ge', 'schie', 'den']",3
rokend,"['ro', 'kend']",2
persvrijheden,"['pers', 'vrij', 'he', 'den']",4
panvis,"['pan', 'vis']",2
agoeti,"['agoe', 'ti']",2
arbeidzaamste,"['ar', 'beid', 'zaam', 'ste']",4
lunchbox,"['lunch', 'box']",2
massamedium,"['mas', 'sa', 'me', 'di', 'um']",5
cementklinkers,"['ce', 'ment', 'klin', 'kers']",4
quasar,"['qua', 'sar']",2
leuver,"['leu', 'ver']",2
wieroken,"['wie', 'ro', 'ken']",3
doodgewone,"['dood', 'ge', 'wo', 'ne']",4
doubleuse,"['dou', 'bleu', 'se']",3
hit,['hit'],1
collectieve sluitingen,"['col', 'lec', 'tie', 've', 'slui', 'tin', 'gen']",7
constant,"['con', 'stant']",2
Oudgrieks,"['Oud', 'grieks']",2
aanspreekpunt,"['aan', 'spreek', 'punt']",3
werveltje,"['wer', 'vel', 'tje']",3
panhellenistisch,"['pan', 'hel', 'le', 'nis', 'tisch']",5
vloertjes,"['vloer', 'tjes']",2
sporter,"['spor', 'ter']",2
Yukonnetjes,"['Yu', 'kon', 'ne', 'tjes']",4
blommetjes,"['blom', 'me', 'tjes']",3
knipperende,"['knip', 'pe', 'ren', 'de']",4
bezetter,"['be', 'zet', 'ter']",3
rijsttafel,"['rijst', 'ta', 'fel']",3
zuurstofrijke,"['zuur', 'stof', 'rij', 'ke']",4
vooruitdenken,"['voor', 'uit', 'den', 'ken']",4
Hoekse en Kabeljauwse Twisten,"['Hoek', 'se', 'en', 'Ka', 'bel', 'jauw', 'se', 'Twis', 'ten']",9
jingo,"['jin', 'go']",2
ontstop,"['ont', 'stop']",2
ongeschminkts,"['on', 'ge', 'schminkts']",3
aandikken,"['aan', 'dik', 'ken']",3
balsport,"['bal', 'sport']",2
dein,['dein'],1
napperend,"['nap', 'pe', 'rend']",3
Kortrijkse,"['Kort', 'rijk', 'se']",3
afdelinkjes,"['af', 'de', 'lin', 'kjes']",4
steekt af,"['steekt', 'af']",2
scratchend,"['scrat', 'chend']",2
kerkgangster,"['kerk', 'gang', 'ster']",3
chipbetaling,"['chip', 'be', 'ta', 'ling']",4
weldorpel,"['wel', 'dor', 'pel']",3
lavasteentjes,"['la', 'va', 'steen', 'tjes']",4
mensbeeld,"['mens', 'beeld']",2
penseelvormige,"['pen', 'seel', 'vor', 'mi', 'ge']",5
wijfjesaapje,"['wijf', 'jes', 'aap', 'je']",4
binnenruimten,"['bin', 'nen', 'ruim', 'ten']",4
middenmanagement,"['mid', 'den', 'ma', 'nage', 'ment']",5
plasmiden,"['plas', 'mi', 'den']",3
staatstelevisie,"['staats', 'te', 'le', 'vi', 'sie']",5
sociodrama,"['so', 'cio', 'dra', 'ma']",4
Dieri,"['Die', 'ri']",2
arbitralers,"['ar', 'bi', 'tra', 'lers']",4
opruiminkje,"['op', 'rui', 'min', 'kje']",4
gelds,['gelds'],1
import,"['im', 'port']",2
technocratischers,"['tech', 'no', 'cra', 'ti', 'schers']",5
AOW,['AOW'],1
armee,"['ar', 'mee']",2
vloot,['vloot'],1
hoopvoller,"['hoop', 'vol', 'ler']",3
FAQ-lijst,['FAQ-lijst'],1
berekenend,"['be', 're', 'ke', 'nend']",4
beverigere,"['be', 've', 'ri', 'ge', 're']",5
indrijvende,"['in', 'drij', 'ven', 'de']",4
stiefbrusje,"['stief', 'brus', 'je']",3
baanwachter,"['baan', 'wach', 'ter']",3
uitreisvisa,"['uit', 'reis', 'vi', 'sa']",4
antwoordapparaat,"['ant', 'woord', 'ap', 'pa', 'raat']",5
driewaardig,"['drie', 'waar', 'dig']",3
gaaibol,"['gaai', 'bol']",2
Mount Everest,"['Mount', 'Eve', 'rest']",3
leenfietsjes,"['leen', 'fiets', 'jes']",3
wierigers,"['wie', 'ri', 'gers']",3
carburators,"['car', 'bu', 'ra', 'tors']",4
ritmen,"['rit', 'men']",2
opzijleggen,"['op', 'zij', 'leg', 'gen']",4
muziekinstrument,"['mu', 'ziek', 'in', 'stru', 'ment']",5
zienderogen,"['zien', 'der', 'ogen']",3
koopjesperiodes,"['koop', 'jes', 'pe', 'ri', 'o', 'des']",6
opiniepeiling,"['opi', 'nie', 'pei', 'ling']",4
's ochtends,"[""'s"", 'och', 'tends']",3
omslagje,"['om', 'slag', 'je']",3
beeldschermpilootjes,"['beeld', 'scherm', 'pi', 'loot', 'jes']",5
inwit,"['in', 'wit']",2
straatbenden,"['straat', 'ben', 'den']",3
reling,"['re', 'ling']",2
scratchte,"['scratch', 'te']",2
contribueren,"['con', 'tri', 'bu', 'e', 'ren']",5
uitkraagde,"['uit', 'kraag', 'de']",3
waardegebonden,"['waar', 'de', 'ge', 'bon', 'den']",5
jachtopziener,"['jacht', 'op', 'zie', 'ner']",4
geldprijsje,"['geld', 'prijs', 'je']",3
woordje,"['woord', 'je']",2
logisch gevolg,"['lo', 'gisch', 'ge', 'volg']",4
verouderd,"['ver', 'ou', 'derd']",3
leugenachtig,"['leu', 'gen', 'ach', 'tig']",4
bomigs,"['bo', 'migs']",2
