woorden,lettergrepen,aantal lettergrepen
schrijf op,"['schrijf', 'op']",2
velden,"['vel', 'den']",2
kalverliefde,"['kal', 'ver', 'lief', 'de']",4
morele,"['mo', 're', 'le']",3
aftak,"['af', 'tak']",2
cluppies,"['clup', 'pies']",2
meervoudig,"['meer', 'vou', 'dig']",3
aasvretertjes,"['aas', 'vre', 'ter', 'tjes']",4
zaling,"['za', 'ling']",2
radiologie,"['ra', 'dio', 'lo', 'gie']",4
carillonist,"['ca', 'ril', 'lo', 'nist']",4
citaat,"['ci', 'taat']",2
aanmodderen,"['aan', 'mod', 'de', 'ren']",4
afstuiten,"['af', 'stui', 'ten']",3
wraakacties,"['wraak', 'ac', 'ties']",3
kerkbankje,"['kerk', 'bank', 'je']",3
singletzuurstof,"['sin', 'glet', 'zuur', 'stof']",4
klierigste,"['klie', 'rig', 'ste']",3
tochthond,"['tocht', 'hond']",2
sjouwerijtje,"['sjou', 'we', 'rij', 'tje']",4
centrifuges,"['cen', 'tri', 'fu', 'ges']",4
zoemen,"['zoe', 'men']",2
wegsmelten,"['weg', 'smel', 'ten']",3
Straatsburg,"['Straats', 'burg']",2
voedselbereiding,"['voed', 'sel', 'be', 'rei', 'ding']",5
vakantie,"['va', 'kan', 'tie']",3
zuidoostwaartse,"['zuid', 'oost', 'waart', 'se']",4
gedempt,"['ge', 'dempt']",2
rins,['rins'],1
Tsachoer,"['Tsa', 'choer']",2
slaapkamerdeuren,"['slaap', 'ka', 'mer', 'deu', 'ren']",5
huwelijksceremoniën,"['hu', 'we', 'lijks', 'ce', 're', 'mo', 'ni', 'ën']",8
Ligurische Zee,"['Li', 'gu', 'ri', 'sche', 'Zee']",5
hoofdvorm,"['hoofd', 'vorm']",2
lievelingsbarbietje,"['lie', 've', 'lings', 'bar', 'bie', 'tje']",6
hiervoor,"['hier', 'voor']",2
najaren,"['na', 'ja', 'ren']",3
micro-organisme,"['mi', 'cro-or', 'ga', 'nis', 'me']",5
aanbetalinkjes,"['aan', 'be', 'ta', 'lin', 'kjes']",5
verlichtingsoptimisme,"['ver', 'lich', 'tings', 'op', 'ti', 'mis', 'me']",7
stevia,"['ste', 'via']",2
idyllisch,"['idyl', 'lisch']",2
zeeleven,"['zee', 'le', 'ven']",3
areografie,"['areo', 'gra', 'fie']",3
daguerreotypen,"['da', 'guer', 'reo', 'ty', 'pen']",5
aandelensysteempjes,"['aan', 'de', 'len', 'sys', 'teem', 'pjes']",6
push,['push'],1
tegemoetkomende,"['te', 'ge', 'moet', 'ko', 'men', 'de']",6
kwakzalver,"['kwak', 'zal', 'ver']",3
bewaarengelen,"['be', 'waar', 'en', 'ge', 'len']",5
gsm,['gsm'],1
Cimbrisch,"['Cim', 'brisch']",2
zakkenwassers,"['zak', 'ken', 'was', 'sers']",4
taffia,"['taf', 'fia']",2
Fanny,"['Fan', 'ny']",2
studio,"['stu', 'dio']",2
wortelnomina,"['wor', 'tel', 'no', 'mi', 'na']",5
gevangengezet,"['ge', 'van', 'gen', 'ge', 'zet']",5
correspondentietheorie,"['cor', 'res', 'pon', 'den', 'tie', 'the', 'o', 'rie']",8
verbondenheden,"['ver', 'bon', 'den', 'he', 'den']",5
Kerstster,"['Kerst', 'ster']",2
tarten,"['tar', 'ten']",2
misdaan,"['mis', 'daan']",2
cryogenium,"['cryo', 'ge', 'ni', 'um']",4
pan-Amerikaanse,"['pan-Ame', 'ri', 'kaan', 'se']",4
bekrompenste,"['be', 'krom', 'pen', 'ste']",4
mans,['mans'],1
na-aperij,"['na-ape', 'rij']",2
hydraat,"['hy', 'draat']",2
kerstcactusjes,"['kerst', 'cac', 'tus', 'jes']",4
algemenen,"['al', 'ge', 'me', 'nen']",4
feliciteerde,"['fe', 'li', 'ci', 'teer', 'de']",5
kerstbals,"['kerst', 'bals']",2
buisklokken,"['buis', 'klok', 'ken']",3
bries,['bries'],1
bibliofilie,"['bi', 'blio', 'fi', 'lie']",4
bekakt,"['be', 'kakt']",2
gestemd,"['ge', 'stemd']",2
bibliografie,"['bi', 'blio', 'gra', 'fie']",4
hooitijden,"['hooi', 'tij', 'den']",3
extra,"['ex', 'tra']",2
stinkbokje,"['stink', 'bok', 'je']",3
snippertjes,"['snip', 'per', 'tjes']",3
haak,['haak'],1
tafzijden,"['taf', 'zij', 'den']",3
informatietijdperk,"['in', 'for', 'ma', 'tie', 'tijd', 'perk']",6
wetgeven,"['wet', 'ge', 'ven']",3
verkwikte,"['ver', 'kwik', 'te']",3
teweegbrengen,"['te', 'weeg', 'bren', 'gen']",4
trigintiljard,"['tri', 'gin', 'til', 'jard']",4
Washingtonner,"['Wa', 'shing', 'ton', 'ner']",4
verhapstukten,"['ver', 'hap', 'stuk', 'ten']",4
deinterlacing,"['de', 'in', 'ter', 'la', 'cing']",5
ronkend,"['ron', 'kend']",2
grizzlybeer,"['grizz', 'ly', 'beer']",3
zoeker,"['zoe', 'ker']",2
alarmklokjes,"['alarm', 'klok', 'jes']",3
Wippelgemnaar,"['Wip', 'pel', 'gem', 'naar']",4
solliciteert,"['sol', 'li', 'ci', 'teert']",4
eindreiniging,"['eind', 'rei', 'ni', 'ging']",4
kapiteel,"['ka', 'pi', 'teel']",3
erin,"['er', 'in']",2
krapé,"['kra', 'pé']",2
keycards,"['key', 'cards']",2
vleugelspanwijdte,"['vleu', 'gel', 'span', 'wijd', 'te']",5
reddingsdienst,"['red', 'dings', 'dienst']",3
keppel,"['kep', 'pel']",2
Atair,['Atair'],1
kimblok,"['kim', 'blok']",2
suikerspin,"['sui', 'ker', 'spin']",3
milieuschade,"['mi', 'li', 'eu', 'scha', 'de']",5
boekerij,"['boe', 'ke', 'rij']",3
specht,['specht'],1
plakband,"['plak', 'band']",2
regelgeving,"['re', 'gel', 'ge', 'ving']",4
bedstee,"['bed', 'stee']",2
wisselwachter,"['wis', 'sel', 'wach', 'ter']",4
fungicide,"['fun', 'gi', 'ci', 'de']",4
trompettist,"['trom', 'pet', 'tist']",3
leesbare,"['lees', 'ba', 're']",3
weggebruikertjes,"['weg', 'ge', 'brui', 'ker', 'tjes']",5
naden,"['na', 'den']",2
zetmeel,"['zet', 'meel']",2
toedienen,"['toe', 'die', 'nen']",3
dalend,"['da', 'lend']",2
bloemrijks,"['bloem', 'rijks']",2
volgieten,"['vol', 'gie', 'ten']",3
tipi's,"['ti', ""pi's""]",2
tijd,['tijd'],1
draaiboek,"['draai', 'boek']",2
kosmologie,"['kos', 'mo', 'lo', 'gie']",4
stripverhaal,"['strip', 'ver', 'haal']",3
vaargeultjes,"['vaar', 'geul', 'tjes']",3
donsachtiger,"['dons', 'ach', 'ti', 'ger']",4
doodsloeg,"['dood', 'sloeg']",2
jubelde,"['ju', 'bel', 'de']",3
daadwerkelijk,"['daad', 'wer', 'ke', 'lijk']",4
dogger,"['dog', 'ger']",2
cargo,"['car', 'go']",2
vervoerscapaciteit,"['ver', 'voers', 'ca', 'pa', 'ci', 'teit']",6
bonthandel,"['bont', 'han', 'del']",3
wieroken,"['wie', 'ro', 'ken']",3
waterbekkens,"['wa', 'ter', 'bek', 'kens']",4
apenhaar,"['apen', 'haar']",2
boekentas,"['boe', 'ken', 'tas']",3
leeslessen,"['lees', 'les', 'sen']",3
kadertje,"['ka', 'der', 'tje']",3
gortiger,"['gor', 'ti', 'ger']",3
persoonlijke voornaamwoorden,"['per', 'soon', 'lij', 'ke', 'voor', 'naam', 'woor', 'den']",8
kwark,['kwark'],1
kalvermarkt,"['kal', 'ver', 'markt']",3
gelijkaardig,"['ge', 'lijk', 'aar', 'dig']",4
drukte bij,"['druk', 'te', 'bij']",3
dankbaar,"['dank', 'baar']",2
contrast,"['con', 'trast']",2
vijftiende,"['vijf', 'tien', 'de']",3
werknemersverzekering,"['werk', 'ne', 'mers', 'ver', 'ze', 'ke', 'ring']",7
wel,['wel'],1
sitar,"['si', 'tar']",2
gordijntjes,"['gor', 'dijn', 'tjes']",3
vlakverdeling,"['vlak', 'ver', 'de', 'ling']",4
subsidielozer,"['sub', 'si', 'die', 'lo', 'zer']",5
Rus,['Rus'],1
vorenpakkertje,"['vo', 'ren', 'pak', 'ker', 'tje']",5
iris,['iris'],1
duopassagier,"['duo', 'pas', 'sa', 'gier']",4
gangsters,"['gang', 'sters']",2
archiefkast,"['ar', 'chief', 'kast']",3
wrakkigere,"['wrak', 'ki', 'ge', 're']",4
klimaatnegationisme,"['kli', 'maat', 'ne', 'ga', 'ti', 'o', 'nis', 'me']",8
macedoine,"['ma', 'ce', 'doi', 'ne']",4
gadolinium,"['ga', 'do', 'li', 'ni', 'um']",5
Amurdag,"['Amur', 'dag']",2
topaaskolibrie,"['to', 'paas', 'ko', 'li', 'brie']",5
meteen,"['met', 'een']",2
xenotransplantaties,"['xe', 'no', 'trans', 'plan', 'ta', 'ties']",6
kameel,"['ka', 'meel']",2
teleobjectief,"['te', 'le', 'ob', 'jec', 'tief']",5
mrt,['mrt'],1
werkkracht,"['werk', 'kracht']",2
kaberdoes,"['ka', 'ber', 'does']",3
overbevolking,"['over', 'be', 'vol', 'king']",4
Belize,"['Be', 'li', 'ze']",3
glyptisch,"['glyp', 'tisch']",2
meepraten,"['mee', 'pra', 'ten']",3
verlenging,"['ver', 'len', 'ging']",3
darmsap,"['darm', 'sap']",2
Chinees Pidginengels,"['Chi', 'nees', 'Pid', 'gin', 'en', 'gels']",6
afsprakensysteem,"['af', 'spra', 'ken', 'sys', 'teem']",5
zijaanzicht,"['zij', 'aan', 'zicht']",3
inklinken,"['in', 'klin', 'ken']",3
ambachtsgezel,"['am', 'bachts', 'ge', 'zel']",4
duns,['duns'],1
dividivi's,"['di', 'vi', 'di', ""vi's""]",4
haalmes,"['haal', 'mes']",2
haarkloverij,"['haar', 'klo', 've', 'rij']",4
gauw,['gauw'],1
schrepel,"['schre', 'pel']",2
schellen,"['schel', 'len']",2
kokarde,"['ko', 'kar', 'de']",3
kraamhotel,"['kraam', 'ho', 'tel']",3
pleistoceen,"['pleis', 'to', 'ceen']",3
operatie,"['ope', 'ra', 'tie']",3
smartigers,"['smar', 'ti', 'gers']",3
tractie,"['trac', 'tie']",2
massaprocent,"['mas', 'sa', 'pro', 'cent']",4
goteling,"['go', 'te', 'ling']",3
stookkasjes,"['stook', 'kas', 'jes']",3
luwend,"['lu', 'wend']",2
gordel,"['gor', 'del']",2
koekeloer,"['koe', 'ke', 'loer']",3
betrekkelijkst,"['be', 'trek', 'ke', 'lijkst']",4
concreet,"['con', 'creet']",2
enclave,"['en', 'cla', 've']",3
rantsoen,"['rant', 'soen']",2
ghazel,"['gha', 'zel']",2
cancel,"['can', 'cel']",2
geliefde,"['ge', 'lief', 'de']",3
versagen,"['ver', 'sa', 'gen']",3
Faeröer,"['Fae', 'röer']",2
kwezelen,"['kwe', 'ze', 'len']",3
emplooi,"['em', 'plooi']",2
eigenheidjes,"['ei', 'gen', 'heid', 'jes']",4
zuilheiligen,"['zuil', 'hei', 'li', 'gen']",4
aftroggelend,"['af', 'trog', 'ge', 'lend']",4
Galicië,"['Ga', 'li', 'cië']",3
lamscarré,"['lams', 'car', 'ré']",3
vercommercialiserend,"['ver', 'com', 'mer', 'ci', 'a', 'li', 'se', 'rend']",8
kikvorsjes,"['kik', 'vors', 'jes']",3
estafettestaking,"['es', 'ta', 'fet', 'te', 'sta', 'king']",6
verzweren,"['ver', 'zwe', 'ren']",3
audiovisueel,"['au', 'dio', 'vi', 'su', 'eel']",5
percussiehamer,"['per', 'cus', 'sie', 'ha', 'mer']",5
persoon,"['per', 'soon']",2
antideeltje,"['an', 'ti', 'deel', 'tje']",4
aardappeleters,"['aard', 'ap', 'pel', 'eters']",4
kraak,['kraak'],1
beveiligingsmaatregel,"['be', 'vei', 'li', 'gings', 'maat', 're', 'gel']",7
subsidiair,"['sub', 'si', 'di', 'air']",4
complicerende,"['com', 'pli', 'ce', 'ren', 'de']",5
verschillend,"['ver', 'schil', 'lend']",3
preferent,"['pre', 'fe', 'rent']",3
stemvork,"['stem', 'vork']",2
zandsuppletie,"['zand', 'sup', 'ple', 'tie']",4
keukenmachine,"['keu', 'ken', 'ma', 'chi', 'ne']",5
botweefsel,"['bot', 'weef', 'sel']",3
gulzige,"['gul', 'zi', 'ge']",3
shocken,"['shoc', 'ken']",2
afrent,"['af', 'rent']",2
pannenlapje,"['pan', 'nen', 'lap', 'je']",4
Edingen,"['Eding', 'en']",2
stotteren,"['stot', 'te', 'ren']",3
cilinderblok,"['ci', 'lin', 'der', 'blok']",4
normaliseren,"['nor', 'ma', 'li', 'se', 'ren']",5
raamden,"['raam', 'den']",2
seismisch,"['seis', 'misch']",2
controle,"['con', 'tro', 'le']",3
bismut,"['bis', 'mut']",2
macaroni,"['ma', 'ca', 'ro', 'ni']",4
nachtprogrammering,"['nacht', 'pro', 'gram', 'me', 'ring']",5
duikteam,"['duik', 'team']",2
Limburgs,"['Lim', 'burgs']",2
uitgave,"['uit', 'ga', 've']",3
verblinden,"['ver', 'blin', 'den']",3
brouwerij,"['brou', 'we', 'rij']",3
lozen,"['lo', 'zen']",2
onbeslistste,"['on', 'be', 'slist', 'ste']",4
acceptant,"['ac', 'cep', 'tant']",3
abattoirtjes,"['abat', 'toir', 'tjes']",3
wittekolen,"['wit', 'te', 'ko', 'len']",4
grijze walvis,"['grij', 'ze', 'wal', 'vis']",4
formeels,"['for', 'meels']",2
restgassen,"['rest', 'gas', 'sen']",3
luizenveer,"['lui', 'zen', 'veer']",3
terugschrikten,"['te', 'rug', 'schrik', 'ten']",4
zwik,['zwik'],1
rechtszaak,"['rechts', 'zaak']",2
expeditionaire,"['ex', 'pe', 'di', 'ti', 'o', 'nai', 're']",7
voornaam,"['voor', 'naam']",2
schipbreuk,"['schip', 'breuk']",2
klakjes,"['klak', 'jes']",2
Noord-Korea,"['Noord-Ko', 'rea']",2
radde,"['rad', 'de']",2
leskoffers,"['les', 'kof', 'fers']",3
kerker,"['ker', 'ker']",2
diegene,"['die', 'ge', 'ne']",3
paardenkracht,"['paar', 'den', 'kracht']",3
tegenwoordig,"['te', 'gen', 'woor', 'dig']",4
accentverschuivingen,"['ac', 'cent', 'ver', 'schui', 'vin', 'gen']",6
propaan,"['pro', 'paan']",2
ontzielen,"['ont', 'zie', 'len']",3
rijgenot,"['rij', 'ge', 'not']",3
beleidsmatigst,"['be', 'leids', 'ma', 'tigst']",4
sibillijnse,"['si', 'bil', 'lijn', 'se']",4
keilemen,"['kei', 'le', 'men']",3
akeligste,"['ake', 'lig', 'ste']",3
een miljoen,"['een', 'mil', 'joen']",3
fit,['fit'],1
bedwingen,"['be', 'dwin', 'gen']",3
flat,['flat'],1
community,"['com', 'mu', 'ni', 'ty']",4
bijdraaiend,"['bij', 'draai', 'end']",3
kapitteltje,"['ka', 'pit', 'tel', 'tje']",4
kindergekkers,"['kin', 'der', 'gek', 'kers']",4
gadver,"['gad', 'ver']",2
voortplantingsdrift,"['voort', 'plan', 'tings', 'drift']",4
wegmietert,"['weg', 'mie', 'tert']",3
doornslak,"['doorn', 'slak']",2
eeuwigdurend,"['eeu', 'wig', 'du', 'rend']",4
ellepijp,"['el', 'le', 'pijp']",3
consenteerde,"['con', 'sen', 'teer', 'de']",4
bleekjes,"['bleek', 'jes']",2
zeboe,"['ze', 'boe']",2
verkeersleider,"['ver', 'keers', 'lei', 'der']",4
brandhaardje,"['brand', 'haard', 'je']",3
aardappelvorkje,"['aard', 'ap', 'pel', 'vork', 'je']",5
airconditioning,"['air', 'con', 'di', 'ti', 'o', 'ning']",6
moutje,"['mout', 'je']",2
begrijpelijkheid,"['be', 'grij', 'pe', 'lijk', 'heid']",5
minziekste,"['min', 'ziek', 'ste']",3
hoofdgroepmetaal,"['hoofd', 'groep', 'me', 'taal']",4
Irarutu,"['Ira', 'ru', 'tu']",3
transparantere,"['trans', 'pa', 'ran', 'te', 're']",5
afkusten,"['af', 'kus', 'ten']",3
gedicht,"['ge', 'dicht']",2
Tibeto-Birmaanse talen,"['Ti', 'be', 'to-Bir', 'maan', 'se', 'ta', 'len']",7
kledingfreak,"['kle', 'ding', 'freak']",3
make-up,['make-up'],1
ronselen,"['ron', 'se', 'len']",3
lievelingsbarbietjes,"['lie', 've', 'lings', 'bar', 'bie', 'tjes']",6
comtoises,"['com', 'toi', 'ses']",3
stiefbrussen,"['stief', 'brus', 'sen']",3
waarnemen,"['waar', 'ne', 'men']",3
Rapanui,"['Ra', 'pa', 'nui']",3
hennepnetel,"['hen', 'nep', 'ne', 'tel']",4
belust,"['be', 'lust']",2
heen en weer,"['heen', 'en', 'weer']",3
keizerskroon,"['kei', 'zers', 'kroon']",3
gebleekts,"['ge', 'bleekts']",2
haal,['haal'],1
schoorsteenmanteltje,"['schoor', 'steen', 'man', 'tel', 'tje']",5
talenkenners,"['ta', 'len', 'ken', 'ners']",4
onthullen,"['ont', 'hul', 'len']",3
postlieden,"['post', 'lie', 'den']",3
vrede,"['vre', 'de']",2
coronamedicijnen,"['co', 'ro', 'na', 'me', 'di', 'cij', 'nen']",7
greintjes,"['grein', 'tjes']",2
hierdoor,"['hier', 'door']",2
Ingrisch,"['In', 'grisch']",2
poetoen,"['poe', 'toen']",2
entierfunctie,"['en', 'tier', 'func', 'tie']",4
stommelingen,"['stom', 'me', 'lin', 'gen']",4
ontberen,"['ont', 'be', 'ren']",3
naafmotor,"['naaf', 'mo', 'tor']",3
parafernalia,"['pa', 'ra', 'fer', 'na', 'lia']",5
vertederen,"['ver', 'te', 'de', 'ren']",4
overvloeier,"['over', 'vloei', 'er']",3
coronaregels,"['co', 'ro', 'na', 're', 'gels']",5
commerçant,"['com', 'mer', 'çant']",3
radijs,"['ra', 'dijs']",2
graaiculturen,"['graai', 'cul', 'tu', 'ren']",4
splijtzwam,"['splijt', 'zwam']",2
crisissferen,"['cri', 'sis', 'sfe', 'ren']",4
duoblok,"['duo', 'blok']",2
pias,"['pi', 'as']",2
testamentair,"['tes', 'ta', 'men', 'tair']",4
uiterwaard,"['ui', 'ter', 'waard']",3
schaakster,"['schaak', 'ster']",2
inwit,"['in', 'wit']",2
alarmcode,"['alarm', 'co', 'de']",3
knoflookjes,"['knof', 'look', 'jes']",3
spiraalnevel,"['spi', 'raal', 'ne', 'vel']",4
vergankelijker,"['ver', 'gan', 'ke', 'lij', 'ker']",5
Brandenburg,"['Bran', 'den', 'burg']",3
drogeren,"['dro', 'ge', 'ren']",3
menglichtlamp,"['meng', 'licht', 'lamp']",3
stumper,"['stum', 'per']",2
concertpianisten,"['con', 'cert', 'pi', 'a', 'nis', 'ten']",6
sjabloon,"['sja', 'bloon']",2
achteren,"['ach', 'te', 'ren']",3
ruigharig,"['ruig', 'ha', 'rig']",3
Gajo,"['Ga', 'jo']",2
pis,['pis'],1
Ad,['Ad'],1
warmtecentrale,"['warm', 'te', 'cen', 'tra', 'le']",5
empirie,"['em', 'pi', 'rie']",3
tuinder,"['tuin', 'der']",2
verheugend,"['ver', 'heu', 'gend']",3
batikken,"['ba', 'tik', 'ken']",3
bouwvormpjes,"['bouw', 'vorm', 'pjes']",3
vorm,['vorm'],1
snickers,"['snic', 'kers']",2
zonnehemel,"['zon', 'ne', 'he', 'mel']",4
letterteken,"['let', 'ter', 'te', 'ken']",4
herbouwde,"['her', 'bouw', 'de']",3
daarvoor,"['daar', 'voor']",2
deductie,"['de', 'duc', 'tie']",3
paleis,"['pa', 'leis']",2
modernisme,"['mo', 'der', 'nis', 'me']",4
bedtijd,"['bed', 'tijd']",2
superplie,"['su', 'per', 'plie']",3
actualiteitenrubriek,"['ac', 'tu', 'a', 'li', 'tei', 'ten', 'ru', 'briek']",8
moorden,"['moor', 'den']",2
slotregeltje,"['slot', 're', 'gel', 'tje']",4
geografie,"['geo', 'gra', 'fie']",3
vernederde,"['ver', 'ne', 'der', 'de']",4
afklikbaarders,"['af', 'klik', 'baar', 'ders']",4
Cornwall,"['Corn', 'wall']",2
pyromanie,"['py', 'ro', 'ma', 'nie']",4
Barnsteenkust,"['Barn', 'steen', 'kust']",3
ontkrullen,"['ont', 'krul', 'len']",3
partijfunctionarisjes,"['par', 'tij', 'func', 'ti', 'o', 'na', 'ris', 'jes']",8
jeukerige,"['jeu', 'ke', 'ri', 'ge']",4
alveole,"['al', 've', 'ole']",3
jawel,"['ja', 'wel']",2
bonjour,"['bon', 'jour']",2
lieden,"['lie', 'den']",2
balsemdoosjes,"['bal', 'sem', 'doos', 'jes']",4
uitwist,"['uit', 'wist']",2
circuit,"['cir', 'cuit']",2
hartaanval,"['hart', 'aan', 'val']",3
verkochten door,"['ver', 'koch', 'ten', 'door']",4
uitkloppen,"['uit', 'klop', 'pen']",3
ziehier,"['zie', 'hier']",2
vloeistofchromatografie,"['vloei', 'stof', 'chro', 'ma', 'to', 'gra', 'fie']",7
klefkees,"['klef', 'kees']",2
drive-insupermarkt,"['drive-in', 'su', 'per', 'markt']",4
tafelvormigste,"['ta', 'fel', 'vor', 'mig', 'ste']",5
kiteboarder,"['kite', 'boar', 'der']",3
absorptiedempertje,"['ab', 'sorp', 'tie', 'dem', 'per', 'tje']",6
aanaardde,"['aan', 'aard', 'de']",3
aantekeningen,"['aan', 'te', 'ke', 'nin', 'gen']",5
m'n,"[""m'n""]",1
magnetronnetjes,"['mag', 'ne', 'tron', 'ne', 'tjes']",5
taalhandeling,"['taal', 'han', 'de', 'ling']",4
zadeltjes,"['za', 'del', 'tjes']",3
koekoekskind,"['koe', 'koeks', 'kind']",3
berberaap,"['ber', 'ber', 'aap']",3
nietszeggend,"['niets', 'zeg', 'gend']",3
opgloeiend,"['op', 'gloei', 'end']",3
huiswaarts,"['huis', 'waarts']",2
treiteraars,"['trei', 'te', 'raars']",3
ouderlijkere,"['ou', 'der', 'lij', 'ke', 're']",5
onhanteerbaardere,"['on', 'han', 'teer', 'baar', 'de', 're']",6
molecuul,"['mo', 'le', 'cuul']",3
beunschip,"['beun', 'schip']",2
kennismaken,"['ken', 'nis', 'ma', 'ken']",4
tegenspeler,"['te', 'gen', 'spe', 'ler']",4
bekronend,"['be', 'kro', 'nend']",3
fabelachtig,"['fa', 'bel', 'ach', 'tig']",4
composteren,"['com', 'pos', 'te', 'ren']",4
Hamburgsers,"['Ham', 'burg', 'sers']",3
terugwerpen,"['te', 'rug', 'wer', 'pen']",4
impliciet,"['im', 'pli', 'ciet']",3
seksuoloog,"['sek', 'suo', 'loog']",3
sneeuwvlokje,"['sneeuw', 'vlok', 'je']",3
imperfecte,"['im', 'per', 'fec', 'te']",4
hardhorender,"['hard', 'ho', 'ren', 'der']",4
vooruitgestoken,"['voor', 'uit', 'ge', 'sto', 'ken']",5
Brunei,"['Bru', 'nei']",2
Angola,"['An', 'go', 'la']",3
afgelasting,"['af', 'ge', 'las', 'ting']",4
destineren,"['des', 'ti', 'ne', 'ren']",4
verschot,"['ver', 'schot']",2
breedfokken,"['breed', 'fok', 'ken']",3
scotches,"['scot', 'ches']",2
anoxia,"['an', 'oxia']",2
benauwde,"['be', 'nauw', 'de']",3
vijfhonderd,"['vijf', 'hon', 'derd']",3
naakt,['naakt'],1
fluitjes,"['fluit', 'jes']",2
joule,"['jou', 'le']",2
Plioceen,"['Pli', 'o', 'ceen']",3
federalere,"['fe', 'de', 'ra', 'le', 're']",5
geweldsmonopolie,"['ge', 'welds', 'mo', 'no', 'po', 'lie']",6
absentere,"['ab', 'sen', 'te', 're']",4
cervices,"['cer', 'vi', 'ces']",3
breker,"['bre', 'ker']",2
volgers,"['vol', 'gers']",2
essentieel,"['es', 'sen', 'ti', 'eel']",4
turgor,"['tur', 'gor']",2
Kortrijkenaar,"['Kort', 'rij', 'ke', 'naar']",4
bevolkingsaanwas,"['be', 'vol', 'kings', 'aan', 'was']",5
presteerder,"['pres', 'teer', 'der']",3
paddenstoelrotsje,"['pad', 'den', 'stoel', 'rots', 'je']",5
€500-biljetjes,"['€500-bil', 'jet', 'jes']",3
verbreken,"['ver', 'bre', 'ken']",3
wegrijden,"['weg', 'rij', 'den']",3
roofbouw,"['roof', 'bouw']",2
concelebreren,"['con', 'ce', 'le', 'bre', 'ren']",5
poos,['poos'],1
steelswijzen,"['steels', 'wij', 'zen']",3
salmiakdrop,"['sal', 'mi', 'ak', 'drop']",4
nicht,['nicht'],1
moerbeien,"['moer', 'bei', 'en']",3
toptrio,"['top', 'trio']",2
wandelpas,"['wan', 'del', 'pas']",3
kou,['kou'],1
brioche,"['bri', 'o', 'che']",3
vakbekwaam,"['vak', 'be', 'kwaam']",3
avondvullends,"['avond', 'vul', 'lends']",3
schommelen,"['schom', 'me', 'len']",3
krantjes,"['krant', 'jes']",2
oefenstof,"['oe', 'fen', 'stof']",3
aardoppervlaktes,"['aard', 'op', 'per', 'vlak', 'tes']",5
onbevestigder,"['on', 'be', 'ves', 'tig', 'der']",5
verkeerd,"['ver', 'keerd']",2
geperst,"['ge', 'perst']",2
overschrijden,"['over', 'schrij', 'den']",3
zorgakkoordjes,"['zorg', 'ak', 'koord', 'jes']",4
uitbreken,"['uit', 'bre', 'ken']",3
dekpunt,"['dek', 'punt']",2
treinbouwer,"['trein', 'bou', 'wer']",3
wetenschapsleer,"['we', 'ten', 'schaps', 'leer']",4
smuiger,"['smui', 'ger']",2
kerkgebouwtje,"['kerk', 'ge', 'bouw', 'tje']",4
trekschuit,"['trek', 'schuit']",2
vergiftigingen,"['ver', 'gif', 'ti', 'gin', 'gen']",5
krypton,"['kryp', 'ton']",2
alternatiefste,"['al', 'ter', 'na', 'tief', 'ste']",5
sequentia,"['se', 'quen', 'tia']",3
contactpersoon,"['con', 'tact', 'per', 'soon']",4
welvarendheid,"['wel', 'va', 'rend', 'heid']",4
olieministers,"['olie', 'mi', 'nis', 'ters']",4
Brazilië,"['Bra', 'zi', 'lië']",3
hakbaarder,"['hak', 'baar', 'der']",3
gijzelaar,"['gij', 'ze', 'laar']",3
lintzaag,"['lint', 'zaag']",2
methaan,"['me', 'thaan']",2
asymptoot,"['asymp', 'toot']",2
ongrammaticaal,"['on', 'gram', 'ma', 'ti', 'caal']",5
erboven,"['er', 'bo', 'ven']",3
grasmaand,"['gras', 'maand']",2
wegglippend,"['weg', 'glip', 'pend']",3
drevel,"['dre', 'vel']",2
versterking,"['ver', 'ster', 'king']",3
aangeknipt,"['aan', 'ge', 'knipt']",3
amateurisme,"['ama', 'teu', 'ris', 'me']",4
elfuurtjes,"['elf', 'uur', 'tjes']",3
streven,"['stre', 'ven']",2
wijds,['wijds'],1
busrit,"['bus', 'rit']",2
verongelukken,"['ver', 'on', 'ge', 'luk', 'ken']",5
boelekes,"['boe', 'le', 'kes']",3
zogenaamd,"['zo', 'ge', 'naamd']",3
graantjes,"['graan', 'tjes']",2
wout,['wout'],1
heggenmussen,"['heg', 'gen', 'mus', 'sen']",4
pelsers,"['pel', 'sers']",2
laurier,"['lau', 'rier']",2
bestopt,"['be', 'stopt']",2
interpunctie,"['in', 'ter', 'punc', 'tie']",4
beschreef,"['be', 'schreef']",2
quark,['quark'],1
bosbodes,"['bos', 'bo', 'des']",3
omturnen,"['om', 'tur', 'nen']",3
ontwarren,"['ont', 'war', 'ren']",3
beweidt,"['be', 'weidt']",2
normaalkracht,"['nor', 'maal', 'kracht']",3
stiefzwager,"['stief', 'zwa', 'ger']",3
Kretenzisch,"['Kre', 'ten', 'zisch']",3
boud,['boud'],1
schoonrijden,"['schoon', 'rij', 'den']",3
branche,"['bran', 'che']",2
tegenwind,"['te', 'gen', 'wind']",3
non-verbaalste,"['non-ver', 'baal', 'ste']",3
kopij,"['ko', 'pij']",2
bluegrassbandje,"['blue', 'grass', 'band', 'je']",4
-ium,"['-i', 'um']",2
desgewenst,"['des', 'ge', 'wenst']",3
chocoladetaart,"['cho', 'co', 'la', 'de', 'taart']",5
