woorden,lettergrepen,aantal lettergrepen
vluchtgevaarlijk,"['vlucht', 'ge', 'vaar', 'lijk']",4
printer,"['prin', 'ter']",2
slachtmaand,"['slacht', 'maand']",2
knellen,"['knel', 'len']",2
emfase,"['em', 'fa', 'se']",3
bomaanslagen,"['bom', 'aan', 'sla', 'gen']",4
A-biljetjes,"['A-bil', 'jet', 'jes']",3
Faeröers,"['Fae', 'röers']",2
stelt aan,"['stelt', 'aan']",2
bubbelgums,"['bub', 'bel', 'gums']",3
industrieterreintje,"['in', 'dus', 'trie', 'ter', 'rein', 'tje']",6
oosten,"['oos', 'ten']",2
arbitrageur,"['ar', 'bi', 'tra', 'geur']",4
rappen,"['rap', 'pen']",2
X-benen,"['X-be', 'nen']",2
binnenweg,"['bin', 'nen', 'weg']",3
boffen,"['bof', 'fen']",2
fulltimemoeder,"['full', 'time', 'moe', 'der']",4
streven,"['stre', 'ven']",2
klem,['klem'],1
gasrekening,"['gas', 're', 'ke', 'ning']",4
onterfd,"['ont', 'erfd']",2
knorrige,"['knor', 'ri', 'ge']",3
uitweg,"['uit', 'weg']",2
naaktrecreatie,"['naakt', 're', 'cre', 'a', 'tie']",5
likmevestje,"['lik', 'me', 'vest', 'je']",4
pluizerigere,"['plui', 'ze', 'ri', 'ge', 're']",5
anijschampignonnetjes,"['anijs', 'cham', 'pig', 'non', 'ne', 'tjes']",6
aanvallenderwijze,"['aan', 'val', 'len', 'der', 'wij', 'ze']",6
bang,['bang'],1
rationalisatie,"['ra', 'ti', 'o', 'na', 'li', 'sa', 'tie']",7
massatoerisme,"['mas', 'sa', 'toe', 'ris', 'me']",5
aangelegenheidjes,"['aan', 'ge', 'le', 'gen', 'heid', 'jes']",6
kitsch,['kitsch'],1
karavaan,"['ka', 'ra', 'vaan']",3
bebloem,"['be', 'bloem']",2
marginaalste,"['mar', 'gi', 'naal', 'ste']",4
bedoel,"['be', 'doel']",2
bam,['bam'],1
socializend,"['so', 'ci', 'a', 'li', 'zend']",5
zweepdiertje,"['zweep', 'dier', 'tje']",3
Antiochië,"['An', 'ti', 'ochië']",3
welkomstbericht,"['wel', 'komst', 'be', 'richt']",4
beugels,"['beu', 'gels']",2
Sindarijns,"['Sin', 'da', 'rijns']",3
bonksel,"['bonk', 'sel']",2
Nevada,"['Ne', 'va', 'da']",3
waterpolode,"['wa', 'ter', 'po', 'lo', 'de']",5
boroman,"['bo', 'ro', 'man']",3
klimaatneutraal,"['kli', 'maat', 'neu', 'traal']",4
zwijnenvlees,"['zwij', 'nen', 'vlees']",3
vreugdesprongen,"['vreug', 'de', 'spron', 'gen']",4
gallisch,"['gal', 'lisch']",2
keitje,"['kei', 'tje']",2
behoren,"['be', 'ho', 'ren']",3
pilipili,"['pi', 'li', 'pi', 'li']",4
naaktslakjes,"['naakt', 'slak', 'jes']",3
inkoop,"['in', 'koop']",2
souteneren,"['sou', 'te', 'ne', 'ren']",4
bitterder,"['bit', 'ter', 'der']",3
beursagent,"['beurs', 'agent']",2
ecofeminisme,"['eco', 'fe', 'mi', 'nis', 'me']",5
voorgehouden,"['voor', 'ge', 'hou', 'den']",4
hogedrukgebieden,"['ho', 'ge', 'druk', 'ge', 'bie', 'den']",6
eeuwigdurend,"['eeu', 'wig', 'du', 'rend']",4
mediaanvlak,"['me', 'di', 'aan', 'vlak']",4
fortificerend,"['for', 'ti', 'fi', 'ce', 'rend']",5
spoorwegmaatschappij,"['spoor', 'weg', 'maat', 'schap', 'pij']",5
waterzuiveringsinstallatie,"['wa', 'ter', 'zui', 've', 'rings', 'in', 'stal', 'la', 'tie']",9
ontzindere,"['ont', 'zin', 'de', 're']",4
onjuist,"['on', 'juist']",2
stokbroodbakker,"['stok', 'brood', 'bak', 'ker']",4
sluipen,"['slui', 'pen']",2
stresserend,"['stres', 'se', 'rend']",3
paardenzeik,"['paar', 'den', 'zeik']",3
binnenzak,"['bin', 'nen', 'zak']",3
voortijdigste,"['voor', 'tij', 'dig', 'ste']",4
derrière,"['der', 'ri', 'è', 're']",4
goederenliften,"['goe', 'de', 'ren', 'lif', 'ten']",5
klopt,['klopt'],1
destillaten,"['des', 'til', 'la', 'ten']",4
ebben,"['eb', 'ben']",2
heilige ark,"['hei', 'li', 'ge', 'ark']",4
eis,['eis'],1
biosensoren,"['bio', 'sen', 'so', 'ren']",4
zwijnenboel,"['zwij', 'nen', 'boel']",3
waakt,['waakt'],1
fotorespiratie,"['fo', 'to', 'res', 'pi', 'ra', 'tie']",6
zenuwloos,"['ze', 'nuw', 'loos']",3
vierendeelden,"['vie', 'ren', 'deel', 'den']",4
2-propeenzuur,"['2-pro', 'peen', 'zuur']",3
fokpremie,"['fok', 'pre', 'mie']",3
routebeschrijving,"['rou', 'te', 'be', 'schrij', 'ving']",5
opensnijden,"['open', 'snij', 'den']",3
lulkoek,"['lul', 'koek']",2
OV-chipkaart,"['OV-chip', 'kaart']",2
draaglijk,"['draag', 'lijk']",2
praxis,['praxis'],1
chromaticiteit,"['chro', 'ma', 'ti', 'ci', 'teit']",5
supporteren,"['sup', 'por', 'te', 'ren']",4
Slovio,"['Slo', 'vio']",2
lensen,"['len', 'sen']",2
hongerstakinkje,"['hon', 'ger', 'sta', 'kin', 'kje']",5
overschilderen,"['over', 'schil', 'de', 'ren']",4
raketwetenschap,"['ra', 'ket', 'we', 'ten', 'schap']",5
wereldkampioen,"['we', 'reld', 'kam', 'pi', 'oen']",5
vlakaf,"['vlak', 'af']",2
marathons,"['ma', 'ra', 'thons']",3
duivenboontjes,"['dui', 'ven', 'boon', 'tjes']",4
chronoloogje,"['chro', 'no', 'loog', 'je']",4
valluik,"['val', 'luik']",2
oud-aanvoerder,"['oud-aan', 'voer', 'der']",3
traptrede,"['trap', 'tre', 'de']",3
steigerhoutbeits,"['stei', 'ger', 'hout', 'beits']",4
aandaken,"['aan', 'da', 'ken']",3
verkreukelen,"['ver', 'kreu', 'ke', 'len']",4
lameer,"['la', 'meer']",2
antropologie,"['an', 'tro', 'po', 'lo', 'gie']",5
Bhutan,"['Bhu', 'tan']",2
invies,"['in', 'vies']",2
vader,"['va', 'der']",2
actieterrein,"['ac', 'tie', 'ter', 'rein']",4
goedkeurinkjes,"['goed', 'keu', 'rin', 'kjes']",4
melodischer,"['me', 'lo', 'di', 'scher']",4
allochtoon,"['al', 'loch', 'toon']",3
aandeelbewijs,"['aan', 'deel', 'be', 'wijs']",4
assureren,"['as', 'su', 're', 'ren']",4
zeeofficier,"['zee', 'of', 'fi', 'cier']",4
v,['v'],1
l,['l'],1
meertalig,"['meer', 'ta', 'lig']",3
doorgeborduurd,"['door', 'ge', 'bor', 'duurd']",4
weigeren,"['wei', 'ge', 'ren']",3
blowde door,"['blow', 'de', 'door']",3
bacillair,"['ba', 'cil', 'lair']",3
saamhorig,"['saam', 'ho', 'rig']",3
insmerende,"['in', 'sme', 'ren', 'de']",4
heiig,"['hei', 'ig']",2
televisietijdperk,"['te', 'le', 'vi', 'sie', 'tijd', 'perk']",6
gourde,"['gour', 'de']",2
etagebedje,"['eta', 'ge', 'bed', 'je']",4
toeristenplekken,"['toe', 'ris', 'ten', 'plek', 'ken']",5
oote,['oote'],1
bewegen mee,"['be', 'we', 'gen', 'mee']",4
wegvallend,"['weg', 'val', 'lend']",3
mild,['mild'],1
stagge,"['stag', 'ge']",2
nitratie,"['ni', 'tra', 'tie']",3
zwabbertjes,"['zwab', 'ber', 'tjes']",3
terugkoppel,"['te', 'rug', 'kop', 'pel']",4
schoolvoorbeeld,"['school', 'voor', 'beeld']",3
mark,['mark'],1
meevaren,"['mee', 'va', 'ren']",3
vergankelijkste,"['ver', 'gan', 'ke', 'lijk', 'ste']",5
trouwbed,"['trouw', 'bed']",2
rugkleedjes,"['rug', 'kleed', 'jes']",3
Tongaanste,"['Ton', 'gaans', 'te']",3
Kaspische Zee,"['Kas', 'pi', 'sche', 'Zee']",4
timmerman,"['tim', 'mer', 'man']",3
baljuw,"['bal', 'juw']",2
werpgoud,"['werp', 'goud']",2
koffiedrinken,"['kof', 'fie', 'drin', 'ken']",4
aandoet,"['aan', 'doet']",2
zuigkalveren,"['zuig', 'kal', 've', 'ren']",4
maanmaand,"['maan', 'maand']",2
xenon,"['xe', 'non']",2
vingerafdruk,"['vin', 'ger', 'af', 'druk']",4
Bhojpuri,"['Bhoj', 'pu', 'ri']",3
rakelen,"['ra', 'ke', 'len']",3
verbaast,"['ver', 'baast']",2
belastering,"['be', 'las', 'te', 'ring']",4
blufferigst,"['bluf', 'fe', 'rigst']",3
teelgrond,"['teel', 'grond']",2
tank,['tank'],1
onverkwikkelijk,"['on', 'ver', 'kwik', 'ke', 'lijk']",5
Hongaars,"['Hon', 'gaars']",2
eutrofie,"['eu', 'tro', 'fie']",3
basteloze,"['bas', 'te', 'lo', 'ze']",4
tractor,"['trac', 'tor']",2
snijdbare,"['snijd', 'ba', 're']",3
tafereeltje,"['ta', 'fe', 'reel', 'tje']",4
wegveegde,"['weg', 'veeg', 'de']",3
goten leeg,"['go', 'ten', 'leeg']",3
rationalisme,"['ra', 'ti', 'o', 'na', 'lis', 'me']",6
comagezopen,"['co', 'ma', 'ge', 'zo', 'pen']",5
aquaplanend,"['aqua', 'pla', 'nend']",3
schatkamer,"['schat', 'ka', 'mer']",3
slechts,['slechts'],1
astertjes,"['as', 'ter', 'tjes']",3
landerijtjes,"['lan', 'de', 'rij', 'tjes']",4
afslappen,"['af', 'slap', 'pen']",3
geheugenruimte,"['ge', 'heu', 'gen', 'ruim', 'te']",5
Armenië,"['Ar', 'me', 'nië']",3
ontroostbaarder,"['on', 'troost', 'baar', 'der']",4
sandhigeminatie,"['san', 'dhi', 'ge', 'mi', 'na', 'tie']",6
taalcursus,"['taal', 'cur', 'sus']",3
wit,['wit'],1
plant,['plant'],1
soezerige,"['soe', 'ze', 'ri', 'ge']",4
kneukels,"['kneu', 'kels']",2
afstomend,"['af', 'sto', 'mend']",3
inschenkassistenten,"['in', 'schenk', 'as', 'sis', 'ten', 'ten']",6
federaler,"['fe', 'de', 'ra', 'ler']",4
prepositief,"['pre', 'po', 'si', 'tief']",4
systeemtherapeute,"['sys', 'teem', 'the', 'ra', 'peu', 'te']",6
Amazone,"['Ama', 'zo', 'ne']",3
welteren,"['wel', 'te', 'ren']",3
lijmoor,"['lijm', 'oor']",2
scheepsjagen,"['scheeps', 'ja', 'gen']",3
herdenkingsdienst,"['her', 'den', 'kings', 'dienst']",4
legering,"['le', 'ge', 'ring']",3
insneeuwen,"['in', 'sneeu', 'wen']",3
wei,['wei'],1
gerimpeld,"['ge', 'rim', 'peld']",3
artiest,"['ar', 'tiest']",2
nardus,"['nar', 'dus']",2
absurditeit,"['ab', 'sur', 'di', 'teit']",4
Meetjesland,"['Meet', 'jes', 'land']",3
grimlachten,"['grim', 'lach', 'ten']",3
meebrengen,"['mee', 'bren', 'gen']",3
uurtjes,"['uur', 'tjes']",2
sport,['sport'],1
haakte los,"['haak', 'te', 'los']",3
butsje,"['buts', 'je']",2
geelkeelstekelstaart,"['geel', 'keel', 'ste', 'kel', 'staart']",5
ongelofelijke,"['on', 'ge', 'lo', 'fe', 'lij', 'ke']",6
kritiek,"['kri', 'tiek']",2
consulent,"['con', 'su', 'lent']",3
opvang,"['op', 'vang']",2
gaande,"['gaan', 'de']",2
Sinti,"['Sin', 'ti']",2
antemeticum,"['an', 'te', 'me', 'ti', 'cum']",5
conditioneren,"['con', 'di', 'ti', 'o', 'ne', 'ren']",6
alveole,"['al', 've', 'ole']",3
moes,['moes'],1
zilverfazant,"['zil', 'ver', 'fa', 'zant']",4
bittere,"['bit', 'te', 're']",3
krantenman,"['kran', 'ten', 'man']",3
ocarina,"['oca', 'ri', 'na']",3
tribunetje,"['tri', 'bu', 'ne', 'tje']",4
kind,['kind'],1
onwelgevoegelijks,"['on', 'wel', 'ge', 'voe', 'ge', 'lijks']",6
ontsteken,"['ont', 'ste', 'ken']",3
kapseize,"['kap', 'sei', 'ze']",3
balt samen,"['balt', 'sa', 'men']",3
gepeptiseerd,"['ge', 'pep', 'ti', 'seerd']",4
doortasten,"['door', 'tas', 'ten']",3
antihistaminepilletje,"['an', 'ti', 'his', 'ta', 'mi', 'ne', 'pil', 'le', 'tje']",9
wonderdokter,"['won', 'der', 'dok', 'ter']",4
hooivork,"['hooi', 'vork']",2
200 eurobiljetje,"['200', 'eu', 'ro', 'bil', 'jet', 'je']",6
zigeuner,"['zi', 'geu', 'ner']",3
fluit af,"['fluit', 'af']",2
cultuurgebondenste,"['cul', 'tuur', 'ge', 'bon', 'den', 'ste']",6
onwaarheid,"['on', 'waar', 'heid']",3
strijdbare,"['strijd', 'ba', 're']",3
sint-elmsvuur,"['sint-elms', 'vuur']",2
vlektyfus,"['vlek', 'ty', 'fus']",3
vernaaiend,"['ver', 'naai', 'end']",3
optorenen,"['op', 'to', 're', 'nen']",4
taalbeheersing,"['taal', 'be', 'heer', 'sing']",4
zwalker,"['zwal', 'ker']",2
duikboot,"['duik', 'boot']",2
weggestormd,"['weg', 'ge', 'stormd']",3
gnostiek,"['gnos', 'tiek']",2
Kaninefaat,"['Ka', 'ni', 'ne', 'faat']",4
Ojibwe,"['Ojib', 'we']",2
legaliseerde,"['le', 'ga', 'li', 'seer', 'de']",5
weglaten,"['weg', 'la', 'ten']",3
lachebekje,"['la', 'che', 'bek', 'je']",4
ongeoorloofd,"['on', 'ge', 'oor', 'loofd']",4
fopduik,"['fop', 'duik']",2
opgeven,"['op', 'ge', 'ven']",3
klokkentorentjes,"['klok', 'ken', 'to', 'ren', 'tjes']",5
woongemeenschap,"['woon', 'ge', 'meen', 'schap']",4
schepbekken,"['schep', 'bek', 'ken']",3
ieders,"['ie', 'ders']",2
dodenkamp,"['do', 'den', 'kamp']",3
des,['des'],1
oproepinstallatie,"['op', 'roep', 'in', 'stal', 'la', 'tie']",6
lijf,['lijf'],1
clitisch,"['cli', 'tisch']",2
geslachtsorgaan,"['ge', 'slachts', 'or', 'gaan']",4
herinrichtte,"['her', 'in', 'richt', 'te']",4
gedecanteerd,"['ge', 'de', 'can', 'teerd']",4
hefboomfondsjes,"['hef', 'boom', 'fonds', 'jes']",4
osteogeen,"['os', 'teo', 'geen']",3
habitat,"['ha', 'bi', 'tat']",3
westerlingen,"['wes', 'ter', 'lin', 'gen']",4
triangeltje,"['tri', 'an', 'gel', 'tje']",4
bedrijf,"['be', 'drijf']",2
metalogica,"['me', 'ta', 'lo', 'gi', 'ca']",5
meelpapje,"['meel', 'pap', 'je']",3
aanbrengen,"['aan', 'bren', 'gen']",3
zieligheden,"['zie', 'lig', 'he', 'den']",4
klagend,"['kla', 'gend']",2
finalisme,"['fi', 'na', 'lis', 'me']",4
Rukai,"['Ru', 'kai']",2
hollerithsysteem,"['hol', 'le', 'rith', 'sys', 'teem']",5
vereenzamend,"['ver', 'een', 'za', 'mend']",4
kindertop,"['kin', 'der', 'top']",3
hangen,"['han', 'gen']",2
Stille Oceaangebied,"['Stil', 'le', 'Oce', 'aan', 'ge', 'bied']",6
verweringen,"['ver', 'we', 'rin', 'gen']",4
ongenadige,"['on', 'ge', 'na', 'di', 'ge']",5
rotte,"['rot', 'te']",2
spaarzaam,"['spaar', 'zaam']",2
jubileren,"['ju', 'bi', 'le', 'ren']",4
zevenkamp,"['ze', 'ven', 'kamp']",3
muildier,"['muil', 'dier']",2
vattinkje,"['vat', 'tin', 'kje']",3
presteren,"['pres', 'te', 'ren']",3
aperturen,"['aper', 'tu', 'ren']",3
broncode,"['bron', 'co', 'de']",3
documentatiesysteempje,"['do', 'cu', 'men', 'ta', 'tie', 'sys', 'teem', 'pje']",8
zijkamer,"['zij', 'ka', 'mer']",3
fitness,"['fit', 'ness']",2
fietssnelweggetjes,"['fiets', 'snel', 'weg', 'ge', 'tjes']",5
rondomantenne,"['rond', 'om', 'an', 'ten', 'ne']",5
integer,"['in', 'te', 'ger']",3
inkomensverliezen,"['in', 'ko', 'mens', 'ver', 'lie', 'zen']",6
weerborstels,"['weer', 'bor', 'stels']",3
veldfles,"['veld', 'fles']",2
brakens,"['bra', 'kens']",2
thermochemie,"['ther', 'mo', 'che', 'mie']",4
nudisten,"['nu', 'dis', 'ten']",3
vonkelt,"['von', 'kelt']",2
tonium,"['to', 'ni', 'um']",3
lesaanbod,"['les', 'aan', 'bod']",3
linkerkamer,"['lin', 'ker', 'ka', 'mer']",4
ooft,['ooft'],1
aandelenbeursjes,"['aan', 'de', 'len', 'beurs', 'jes']",5
NK,['NK'],1
netelige,"['ne', 'te', 'li', 'ge']",4
kenniscentrum,"['ken', 'nis', 'cen', 'trum']",4
vertrouwdst,"['ver', 'trouwdst']",2
xanthoom,"['xan', 'thoom']",2
zweefvlieger,"['zweef', 'vlie', 'ger']",3
schubsgewijs,"['schubs', 'ge', 'wijs']",3
bordje,"['bord', 'je']",2
Tsonga,"['Tson', 'ga']",2
afbod,"['af', 'bod']",2
damasceerde,"['da', 'mas', 'ceer', 'de']",4
woonkamer,"['woon', 'ka', 'mer']",3
verlokken,"['ver', 'lok', 'ken']",3
normatiefst,"['nor', 'ma', 'tiefst']",3
zwabbelen,"['zwab', 'be', 'len']",3
stethoscoop,"['ste', 'tho', 'scoop']",3
leiden,"['lei', 'den']",2
jofel,"['jo', 'fel']",2
bezwijken,"['be', 'zwij', 'ken']",3
langeafstandsfietser,"['lan', 'ge', 'af', 'stands', 'fiet', 'ser']",6
kennisontwikkeling,"['ken', 'nis', 'ont', 'wik', 'ke', 'ling']",6
afgeladen,"['af', 'ge', 'la', 'den']",4
overzichtelijke,"['over', 'zich', 'te', 'lij', 'ke']",5
bekwijl,"['be', 'kwijl']",2
meristeem,"['me', 'ris', 'teem']",3
vluchtpoginkjes,"['vlucht', 'po', 'gink', 'jes']",4
autorijden,"['au', 'to', 'rij', 'den']",4
schilderkundig,"['schil', 'der', 'kun', 'dig']",4
schildklieren,"['schild', 'klie', 'ren']",3
bankstelletjes,"['bank', 'stel', 'le', 'tjes']",4
neigingen,"['nei', 'gin', 'gen']",3
euro-obligatie,"['eu', 'ro-obli', 'ga', 'tie']",4
bombeltijd,"['bom', 'bel', 'tijd']",3
prozaromannetjes,"['pro', 'za', 'ro', 'man', 'ne', 'tjes']",6
betekend,"['be', 'te', 'kend']",3
zeegroens,"['zee', 'groens']",2
quadrageen,"['qua', 'dra', 'geen']",3
simpte,"['simp', 'te']",2
alvervrouw,"['al', 'ver', 'vrouw']",3
omdijkten,"['om', 'dijk', 'ten']",3
topadviseur,"['top', 'ad', 'vi', 'seur']",4
aalscholvertje,"['aal', 'schol', 'ver', 'tje']",4
lobotomie,"['lo', 'bo', 'to', 'mie']",4
snaaitje,"['snaai', 'tje']",2
blijkbaarste,"['blijk', 'baar', 'ste']",3
racemiseren,"['ra', 'ce', 'mi', 'se', 'ren']",5
voorproef,"['voor', 'proef']",2
portier,"['por', 'tier']",2
warmvoelender,"['warm', 'voe', 'len', 'der']",4
inwoners,"['in', 'wo', 'ners']",3
Champions Leaguewedstrijd,"['Cham', 'pi', 'ons', 'League', 'wed', 'strijd']",6
rafelrand,"['ra', 'fel', 'rand']",3
fancyers,"['fan', 'cy', 'ers']",3
omcirkelt,"['om', 'cir', 'kelt']",3
frater,"['fra', 'ter']",2
terbeschikkingstellingen,"['ter', 'be', 'schik', 'king', 'stel', 'lin', 'gen']",7
reproductiegetal,"['re', 'pro', 'duc', 'tie', 'ge', 'tal']",6
Ket,['Ket'],1
watt,['watt'],1
peen,['peen'],1
mistbank,"['mist', 'bank']",2
wegfladderen,"['weg', 'flad', 'de', 'ren']",4
tantaalatomen,"['tan', 'taal', 'ato', 'men']",4
investituur,"['in', 'ves', 'ti', 'tuur']",4
ex,['ex'],1
Edgars,"['Ed', 'gars']",2
druipen,"['drui', 'pen']",2
ervandaan,"['er', 'van', 'daan']",3
kantoorsletje,"['kan', 'toor', 'slet', 'je']",4
bannelingen,"['ban', 'ne', 'lin', 'gen']",4
propolis,"['pro', 'po', 'lis']",3
dilemma,"['di', 'lem', 'ma']",3
hoteldieven,"['ho', 'tel', 'die', 'ven']",4
obsessies,"['ob', 'ses', 'sies']",3
gruizelende,"['grui', 'ze', 'len', 'de']",4
Atlantis,"['At', 'lan', 'tis']",3
riste,"['ris', 'te']",2
Zwarte Zee,"['Zwar', 'te', 'Zee']",3
het paard achter de wagen spannen,"['het', 'paard', 'ach', 'ter', 'de', 'wa', 'gen', 'span', 'nen']",9
bewege,"['be', 'we', 'ge']",3
beluchtte,"['be', 'lucht', 'te']",3
C-majeurtoonaard,"['C-ma', 'jeur', 'toon', 'aard']",4
uitrijstrook,"['uit', 'rij', 'strook']",3
bureaujob,"['bu', 'reau', 'job']",3
gierponten,"['gier', 'pon', 'ten']",3
hachelijk,"['ha', 'che', 'lijk']",3
twenters,"['twen', 'ters']",2
onschuldigen,"['on', 'schul', 'di', 'gen']",4
aggravaties,"['ag', 'gra', 'va', 'ties']",4
gediplomeerde,"['ge', 'di', 'plo', 'meer', 'de']",5
offshore,"['off', 'shore']",2
traktaat,"['trak', 'taat']",2
topsportschool,"['top', 'sport', 'school']",3
legertjes,"['le', 'ger', 'tjes']",3
ermede,"['er', 'me', 'de']",3
boshoen,"['bos', 'hoen']",2
moddervetst,"['mod', 'der', 'vetst']",3
volhardt,"['vol', 'hardt']",2
bemoeienis,"['be', 'moei', 'e', 'nis']",4
feliciteren,"['fe', 'li', 'ci', 'te', 'ren']",5
reden,"['re', 'den']",2
koker,"['ko', 'ker']",2
honderdtweeëntachtigjarigen,"['hon', 'derd', 'tweeën', 'tach', 'tig', 'ja', 'ri', 'gen']",8
therm-,"['ther', 'm-']",2
bobijnend,"['bo', 'bij', 'nend']",3
Tataars,"['Ta', 'taars']",2
aderlatend,"['ader', 'la', 'tend']",3
menstruatiehutten,"['men', 'stru', 'a', 'tie', 'hut', 'ten']",6
maagdje,"['maagd', 'je']",2
hermeneutiek,"['her', 'me', 'neu', 'tiek']",4
spichtig,"['spich', 'tig']",2
rosj chodasjiem,"['rosj', 'cho', 'da', 'sjiem']",4
treden,"['tre', 'den']",2
moeizamer,"['moei', 'za', 'mer']",3
siervogel,"['sier', 'vo', 'gel']",3
dorpsomroepertje,"['dorps', 'om', 'roe', 'per', 'tje']",5
dulse,"['dul', 'se']",2
verlenging,"['ver', 'len', 'ging']",3
nabrandend,"['na', 'bran', 'dend']",3
geskelterd,"['ge', 'skel', 'terd']",3
sant,['sant'],1
situatie,"['si', 'tu', 'a', 'tie']",4
kluut,['kluut'],1
middellijn,"['mid', 'del', 'lijn']",3
diepvriezer,"['diep', 'vrie', 'zer']",3
dient,['dient'],1
Gerard,"['Ge', 'rard']",2
impresariaat,"['im', 'pre', 'sa', 'ri', 'aat']",5
artikelnaamruimtetje,"['ar', 'ti', 'kel', 'naam', 'ruim', 'te', 'tje']",7
aangrijpingspunt,"['aan', 'grij', 'pings', 'punt']",4
beukennootjes,"['beu', 'ken', 'noot', 'jes']",4
vromer,"['vro', 'mer']",2
volgende,"['vol', 'gen', 'de']",3
Sindhi,"['Sind', 'hi']",2
sterrenstelsel,"['ster', 'ren', 'stel', 'sel']",4
genie,"['ge', 'nie']",2
snijdbaars,"['snijd', 'baars']",2
aarstulp,"['aars', 'tulp']",2
golfdal,"['golf', 'dal']",2
paaldansen,"['paal', 'dan', 'sen']",3
scheepsbouw,"['scheeps', 'bouw']",2
corrumpeer,"['cor', 'rum', 'peer']",3
kaasde,"['kaas', 'de']",2
zaling,"['za', 'ling']",2
sperzieboon,"['sper', 'zie', 'boon']",3
sleutelviool,"['sleu', 'tel', 'vi', 'ool']",4
tekenleraresjes,"['te', 'ken', 'le', 'ra', 'res', 'jes']",6
buitelden,"['bui', 'tel', 'den']",3
kladden,"['klad', 'den']",2
collegialiteit,"['col', 'le', 'gi', 'a', 'li', 'teit']",6
sleutelend,"['sleu', 'te', 'lend']",3
onbetrouwbaar,"['on', 'be', 'trouw', 'baar']",4
preprinten,"['pre', 'prin', 'ten']",3
zakagenda,"['zak', 'agen', 'da']",3
rootput,"['root', 'put']",2
verrechtvaardig,"['ver', 'recht', 'vaar', 'dig']",4
spitsroede,"['spits', 'roe', 'de']",3
winddichtere,"['wind', 'dich', 'te', 're']",4
Urartisch,"['Urar', 'tisch']",2
weegbaars,"['weeg', 'baars']",2
ternauwernood,"['ter', 'nau', 'wer', 'nood']",4
wegrakend,"['weg', 'ra', 'kend']",3
aanzakt,"['aan', 'zakt']",2
abdijtjes,"['ab', 'dij', 'tjes']",3
zwiepplank,"['zwiep', 'plank']",2
grenzenloost,"['gren', 'zen', 'loost']",3
prosecco,"['pro', 'sec', 'co']",3
lammeren,"['lam', 'me', 'ren']",3
conatievers,"['co', 'na', 'tie', 'vers']",4
zakmes,"['zak', 'mes']",2
karamel,"['ka', 'ra', 'mel']",3
onverwijld,"['on', 'ver', 'wijld']",3
Tibetaanser,"['Ti', 'be', 'taan', 'ser']",4
zuiderbuur,"['zui', 'der', 'buur']",3
toevoegen,"['toe', 'voe', 'gen']",3
planimetrie,"['pla', 'ni', 'me', 'trie']",4
ipsilaterale,"['ip', 'si', 'la', 'te', 'ra', 'le']",6
acanthusmotief,"['acan', 'thus', 'mo', 'tief']",4
aardschollen,"['aard', 'schol', 'len']",3
opgeveegd,"['op', 'ge', 'veegd']",3
doeltaal,"['doel', 'taal']",2
bladdoorn,"['blad', 'doorn']",2
flossen,"['flos', 'sen']",2
gynaecoloog,"['gy', 'nae', 'co', 'loog']",4
nepotisme,"['ne', 'po', 'tis', 'me']",4
organisatieadvies,"['or', 'ga', 'ni', 'sa', 'tie', 'ad', 'vies']",7
binnenzoom,"['bin', 'nen', 'zoom']",3
inrichten,"['in', 'rich', 'ten']",3
spaak,['spaak'],1
novemoletje,"['no', 've', 'mo', 'le', 'tje']",5
klakkebus,"['klak', 'ke', 'bus']",3
Sri Lanka,"['Sri', 'Lan', 'ka']",3
vasopressors,"['va', 'so', 'pres', 'sors']",4
lenigen,"['le', 'ni', 'gen']",3
spectroscoop,"['spec', 'tro', 'scoop']",3
experimenteel,"['ex', 'pe', 'ri', 'men', 'teel']",5
gelig,"['ge', 'lig']",2
informationeel,"['in', 'for', 'ma', 'ti', 'o', 'neel']",6
heterocyclisch,"['he', 'te', 'ro', 'cy', 'clisch']",5
gemanierder,"['ge', 'ma', 'nier', 'der']",4
inbegrepen,"['in', 'be', 'gre', 'pen']",4
tekenset,"['te', 'ken', 'set']",3
hongerig,"['hon', 'ge', 'rig']",3
zweefvliegtuig,"['zweef', 'vlieg', 'tuig']",3
bremgele,"['brem', 'ge', 'le']",3
schilderij,"['schil', 'de', 'rij']",3
psychologie,"['psy', 'cho', 'lo', 'gie']",4
grijpen,"['grij', 'pen']",2
klaarzetten,"['klaar', 'zet', 'ten']",3
achttiende-eeuwse,"['acht', 'tien', 'de-eeuw', 'se']",4
artsen,"['art', 'sen']",2
Etruskisch,"['Etrus', 'kisch']",2
duldbaarder,"['duld', 'baar', 'der']",3
huwelijksbelofte,"['hu', 'we', 'lijks', 'be', 'lof', 'te']",6
dwing,['dwing'],1
portefeuilletjes,"['por', 'te', 'feuil', 'le', 'tjes']",5
wintersporter,"['win', 'ter', 'spor', 'ter']",4
buddyseats,"['bud', 'dy', 'seats']",3
opgelijst,"['op', 'ge', 'lijst']",3
Mulder,"['Mul', 'der']",2
bougietje,"['bou', 'gie', 'tje']",3
scooby,"['scoo', 'by']",2
abortuswetjes,"['abor', 'tus', 'wet', 'jes']",4
zwartgereden,"['zwart', 'ge', 're', 'den']",4
ernaast,"['er', 'naast']",2
Oost-Vlaams,['Oost-Vlaams'],1
vernieuwen,"['ver', 'nieu', 'wen']",3
onthoudend,"['ont', 'hou', 'dend']",3
