woorden,lettergrepen,aantal lettergrepen
Anglo-Normandischere,"['An', 'glo-Nor', 'man', 'di', 'sche', 're']",6
kerkhistorici,"['kerk', 'his', 'to', 'ri', 'ci']",5
achternaging,"['ach', 'ter', 'na', 'ging']",4
zwelend,"['zwe', 'lend']",2
mondde uit,"['mond', 'de', 'uit']",3
ruimteoorlog,"['ruim', 'te', 'oor', 'log']",4
panel,"['pa', 'nel']",2
kleineerde,"['klei', 'neer', 'de']",3
artyer,"['ar', 'ty', 'er']",3
donderdagmarkt,"['don', 'der', 'dag', 'markt']",4
wapenembargo,"['wa', 'pen', 'em', 'bar', 'go']",5
omzwikkend,"['om', 'zwik', 'kend']",3
afzeiken,"['af', 'zei', 'ken']",3
feveren,"['fe', 've', 'ren']",3
kerstbol,"['kerst', 'bol']",2
hondenhaar,"['hon', 'den', 'haar']",3
gijzelaar,"['gij', 'ze', 'laar']",3
kapotje,"['ka', 'pot', 'je']",3
fixeren,"['fixe', 'ren']",2
afgefakkeld,"['af', 'ge', 'fak', 'keld']",4
visionair,"['vi', 'si', 'o', 'nair']",4
kandeel,"['kan', 'deel']",2
seksscènetje,"['seks', 'scè', 'ne', 'tje']",4
negentigste,"['ne', 'gen', 'tig', 'ste']",4
twintigste,"['twin', 'tig', 'ste']",3
tijgerde,"['tij', 'ger', 'de']",3
tezen,"['te', 'zen']",2
bocht,['bocht'],1
hofdignitaris,"['hof', 'dig', 'ni', 'ta', 'ris']",5
onvervulders,"['on', 'ver', 'vul', 'ders']",4
geelbuikvuurpad,"['geel', 'buik', 'vuur', 'pad']",4
krip,['krip'],1
schimmel,"['schim', 'mel']",2
eigenpijper,"['ei', 'gen', 'pij', 'per']",4
digibeet,"['di', 'gi', 'beet']",3
wegbergt,"['weg', 'bergt']",2
eet,['eet'],1
eigene,"['ei', 'ge', 'ne']",3
Ninovieters,"['Ni', 'no', 'vie', 'ters']",4
hoornigs,"['hoor', 'nigs']",2
denken,"['den', 'ken']",2
voorraadbakje,"['voor', 'raad', 'bak', 'je']",4
enternetten,"['en', 'ter', 'net', 'ten']",4
podagra's,"['po', 'da', ""gra's""]",3
overkomen,"['over', 'ko', 'men']",3
drijfstang,"['drijf', 'stang']",2
flapkan,"['flap', 'kan']",2
Wikisource,"['Wi', 'ki', 'source']",3
pagadder,"['pa', 'gad', 'der']",3
middagbreedte,"['mid', 'dag', 'breed', 'te']",4
kliertjes,"['klier', 'tjes']",2
vindicaties,"['vin', 'di', 'ca', 'ties']",4
docentenhandleidingen,"['do', 'cen', 'ten', 'hand', 'lei', 'din', 'gen']",7
rondeau,"['ron', 'deau']",2
tekenaar,"['te', 'ke', 'naar']",3
arbeidskrachtje,"['ar', 'beids', 'kracht', 'je']",4
natuurramp,"['na', 'tuur', 'ramp']",3
elementair deeltje,"['ele', 'men', 'tair', 'deel', 'tje']",5
Paduaans,"['Pa', 'du', 'aans']",3
celdeling,"['cel', 'de', 'ling']",3
zeurkousje,"['zeur', 'kous', 'je']",3
zwezerik,"['zwe', 'ze', 'rik']",3
processing,"['pro', 'ces', 'sing']",3
sekteleider,"['sek', 'te', 'lei', 'der']",4
tegengegeten,"['te', 'gen', 'ge', 'ge', 'ten']",5
zijderupsen,"['zij', 'de', 'rup', 'sen']",4
zelfbestuiving,"['zelf', 'be', 'stui', 'ving']",4
brandstoftanks,"['brand', 'stof', 'tanks']",3
bestreden,"['be', 'stre', 'den']",3
hoor,['hoor'],1
kortoren,"['kort', 'oren']",2
Birmaans,"['Bir', 'maans']",2
oerknal,"['oer', 'knal']",2
beuzelarij,"['beu', 'ze', 'la', 'rij']",4
Arguni,"['Ar', 'gu', 'ni']",3
orgaan,"['or', 'gaan']",2
bananenschilletje,"['ba', 'na', 'nen', 'schil', 'le', 'tje']",6
prefecten,"['pre', 'fec', 'ten']",3
conceptnota,"['con', 'cept', 'no', 'ta']",4
siliciumcarbide,"['si', 'li', 'ci', 'um', 'car', 'bi', 'de']",7
afgraven,"['af', 'gra', 'ven']",3
formeelste,"['for', 'meel', 'ste']",3
bemoeizuchtig,"['be', 'moei', 'zuch', 'tig']",4
ingehuld,"['in', 'ge', 'huld']",3
aanblazend,"['aan', 'bla', 'zend']",3
anekdotischere,"['anek', 'do', 'ti', 'sche', 're']",5
ter harte nemen,"['ter', 'har', 'te', 'ne', 'men']",5
tandtechnicus,"['tand', 'tech', 'ni', 'cus']",4
onnutst,"['on', 'nutst']",2
xanthomen,"['xan', 'tho', 'men']",3
duwbak,"['duw', 'bak']",2
duozadeltje,"['duo', 'za', 'del', 'tje']",4
zakkengoed,"['zak', 'ken', 'goed']",3
bestellingen,"['be', 'stel', 'lin', 'gen']",4
verdoven,"['ver', 'do', 'ven']",3
peinzers,"['pein', 'zers']",2
asielzoekerscentrumpje,"['asiel', 'zoe', 'kers', 'cen', 'trum', 'pje']",6
lawrencium,"['law', 'ren', 'ci', 'um']",4
doddelen,"['dod', 'de', 'len']",3
vrijgezellenfeest,"['vrij', 'ge', 'zel', 'len', 'feest']",5
treinvervangend,"['trein', 'ver', 'van', 'gend']",4
kennistechnologie,"['ken', 'nis', 'tech', 'no', 'lo', 'gie']",6
grafschender,"['graf', 'schen', 'der']",3
bezoekersstromen,"['be', 'zoe', 'kers', 'stro', 'men']",5
stewardess,"['ste', 'war', 'dess']",3
kik,['kik'],1
meldtekst,"['meld', 'tekst']",2
typwerkjes,"['typ', 'werk', 'jes']",3
asgrauw,"['as', 'grauw']",2
Koreaans,"['Ko', 're', 'aans']",3
bloempaal,"['bloem', 'paal']",2
carboniseren,"['car', 'bo', 'ni', 'se', 'ren']",5
misprijzen,"['mis', 'prij', 'zen']",3
bedrijfje,"['be', 'drijf', 'je']",3
amicalere,"['ami', 'ca', 'le', 're']",4
vertaald,"['ver', 'taald']",2
absint,"['ab', 'sint']",2
bollenkweker,"['bol', 'len', 'kwe', 'ker']",4
bodybuilden,"['bo', 'dy', 'buil', 'den']",4
bolides,"['bo', 'li', 'des']",3
bes-klein,['bes-klein'],1
Urkers,"['Urk', 'ers']",2
pezewevend,"['pe', 'ze', 'we', 'vend']",4
uitpakken,"['uit', 'pak', 'ken']",3
vaalgeelst,"['vaal', 'geelst']",2
roppen,"['rop', 'pen']",2
aanvaller,"['aan', 'val', 'ler']",3
lijnwaad,"['lijn', 'waad']",2
bisis,['bisis'],1
waarlijk,"['waar', 'lijk']",2
sujet,"['su', 'jet']",2
bismuthoudend,"['bis', 'mut', 'hou', 'dend']",4
toilettas,"['toi', 'let', 'tas']",3
brilmonturen,"['bril', 'mon', 'tu', 'ren']",4
dikmakende,"['dik', 'ma', 'ken', 'de']",4
recensie,"['re', 'cen', 'sie']",3
Cuiabá,"['Cui', 'a', 'bá']",3
molenaar,"['mo', 'le', 'naar']",3
beunhazen,"['beun', 'ha', 'zen']",3
manuelers,"['ma', 'nu', 'e', 'lers']",4
leenstelseltje,"['leen', 'stel', 'sel', 'tje']",4
El Salvador,"['El', 'Sal', 'va', 'dor']",4
archeofyt,"['ar', 'cheo', 'fyt']",3
lachlust,"['lach', 'lust']",2
farads,"['fa', 'rads']",2
à,['à'],1
japon,"['ja', 'pon']",2
bloemenkransjes,"['bloe', 'men', 'krans', 'jes']",4
kijkbuis,"['kijk', 'buis']",2
vertraging,"['ver', 'tra', 'ging']",3
asfaltweg,"['as', 'falt', 'weg']",3
caprinezuur,"['ca', 'pri', 'ne', 'zuur']",4
zwever,"['zwe', 'ver']",2
accelerators,"['ac', 'ce', 'le', 'ra', 'tors']",5
continentjes,"['con', 'ti', 'nent', 'jes']",4
Brazilië,"['Bra', 'zi', 'lië']",3
voltrekken,"['vol', 'trek', 'ken']",3
kraanvogel,"['kraan', 'vo', 'gel']",3
Arizona,"['Ari', 'zo', 'na']",3
verfomfaaidste,"['ver', 'fom', 'faaid', 'ste']",4
ballonfok,"['bal', 'lon', 'fok']",3
alarmeren,"['alar', 'me', 'ren']",3
knaap,['knaap'],1
begierd,"['be', 'gierd']",2
brandschatten,"['brand', 'schat', 'ten']",3
beenblok,"['been', 'blok']",2
strengelen,"['stren', 'ge', 'len']",3
kogelmolen,"['ko', 'gel', 'mo', 'len']",4
eens,['eens'],1
panikeerde,"['pa', 'ni', 'keer', 'de']",4
kunstenares,"['kun', 'ste', 'na', 'res']",4
naaiden dicht,"['naai', 'den', 'dicht']",3
beddenwinkeltje,"['bed', 'den', 'win', 'kel', 'tje']",5
elektriciteitsprijs,"['elek', 'tri', 'ci', 'teits', 'prijs']",5
kameraad,"['ka', 'me', 'raad']",3
aanbewijs,"['aan', 'be', 'wijs']",3
hersenzenuw,"['her', 'sen', 'ze', 'nuw']",4
absolute,"['ab', 'so', 'lu', 'te']",4
slaapaanval,"['slaap', 'aan', 'val']",3
picador,"['pi', 'ca', 'dor']",3
tricht,['tricht'],1
erbarmt,"['er', 'barmt']",2
oudere,"['ou', 'de', 're']",3
rizoom,"['ri', 'zoom']",2
hardloopster,"['hard', 'loop', 'ster']",3
Jerry,"['Jer', 'ry']",2
gistingsproces,"['gis', 'tings', 'pro', 'ces']",4
Bosnië en Herzegovina,"['Bos', 'nië', 'en', 'Her', 'ze', 'go', 'vi', 'na']",8
Massachusetts,"['Mas', 'sa', 'chu', 'setts']",4
overrulen,"['over', 'ru', 'len']",3
superiors,"['su', 'pe', 'ri', 'ors']",4
pindatrommels,"['pin', 'da', 'trom', 'mels']",4
idem dito,"['idem', 'di', 'to']",3
honderdenvier,"['hon', 'derd', 'en', 'vier']",4
aandelenfondsen,"['aan', 'de', 'len', 'fond', 'sen']",5
bewiesten,"['be', 'wies', 'ten']",3
dissident,"['dis', 'si', 'dent']",3
aandelenverkoop,"['aan', 'de', 'len', 'ver', 'koop']",5
deelnemertje,"['deel', 'ne', 'mer', 'tje']",4
theeboy,"['thee', 'boy']",2
B-grotetertstoonsoort,"['B-gro', 'te', 'terts', 'toon', 'soort']",5
gekap,"['ge', 'kap']",2
wapenhandelaren,"['wa', 'pen', 'han', 'de', 'la', 'ren']",6
epilogen,"['epi', 'lo', 'gen']",3
bezeiken,"['be', 'zei', 'ken']",3
gaskous,"['gas', 'kous']",2
geofferd,"['ge', 'of', 'ferd']",3
aanvraagtermijn,"['aan', 'vraag', 'ter', 'mijn']",4
chatkanaal,"['chat', 'ka', 'naal']",3
Mapudungun,"['Ma', 'pu', 'dun', 'gun']",4
omhoogkijkend,"['om', 'hoog', 'kij', 'kend']",4
raisonneren,"['rai', 'son', 'ne', 'ren']",4
huilende,"['hui', 'len', 'de']",3
naaikrans,"['naai', 'krans']",2
yocto-,"['yoc', 'to-']",2
bevrijdde,"['be', 'vrijd', 'de']",3
aimabel,"['ai', 'ma', 'bel']",3
dovere,"['do', 've', 're']",3
spanning,"['span', 'ning']",2
blauwtong,"['blauw', 'tong']",2
zelfvertedering,"['zelf', 'ver', 'te', 'de', 'ring']",5
volop,"['vol', 'op']",2
klerikalisme,"['kle', 'ri', 'ka', 'lis', 'me']",5
sopraansaxofoon,"['so', 'praan', 'saxo', 'foon']",4
takkenzaagje,"['tak', 'ken', 'zaag', 'je']",4
onzelfstandigs,"['on', 'zelf', 'stan', 'digs']",4
ongelijkbenige,"['on', 'ge', 'lijk', 'be', 'ni', 'ge']",6
massaclaim,"['mas', 'sa', 'claim']",3
ijsbaan,"['ijs', 'baan']",2
bakseltjes,"['bak', 'sel', 'tjes']",3
slijm,['slijm'],1
ununtrium,"['un', 'un', 'tri', 'um']",4
Wereldvoetbalfederatie,"['We', 'reld', 'voet', 'bal', 'fe', 'de', 'ra', 'tie']",8
bed,['bed'],1
eensluidenders,"['eens', 'lui', 'den', 'ders']",4
bulbsteven,"['bulb', 'ste', 'ven']",3
aagtappeltje,"['aagt', 'ap', 'pel', 'tje']",4
urgenter,"['ur', 'gen', 'ter']",3
honorabele,"['ho', 'no', 'ra', 'be', 'le']",5
cyborgfeminisme,"['cy', 'borg', 'fe', 'mi', 'nis', 'me']",6
maart,['maart'],1
gebronsds,"['ge', 'bronsds']",2
fietsenstalling,"['fiet', 'sen', 'stal', 'ling']",4
dotcomachtige,"['dot', 'com', 'ach', 'ti', 'ge']",5
propaganda-instrument,"['pro', 'pa', 'gan', 'da-in', 'stru', 'ment']",6
vrouwonvriendelijkst,"['vrouw', 'on', 'vrien', 'de', 'lijkst']",5
regeringscoalitie,"['re', 'ge', 'rings', 'co', 'a', 'li', 'tie']",7
barones,"['ba', 'ro', 'nes']",3
kapiteel,"['ka', 'pi', 'teel']",3
onverholen,"['on', 'ver', 'ho', 'len']",4
gloeiends,"['gloei', 'ends']",2
struikelen,"['strui', 'ke', 'len']",3
Friulisch,"['Friu', 'lisch']",2
autismespectrum,"['au', 'tis', 'me', 'spec', 'trum']",5
steenarend,"['steen', 'arend']",2
Kaapste,"['Kaaps', 'te']",2
extravaseren,"['ex', 'tra', 'va', 'se', 'ren']",5
vierblad,"['vier', 'blad']",2
RAL-kleur,['RAL-kleur'],1
bekkenbodem,"['bek', 'ken', 'bo', 'dem']",4
ne,['ne'],1
steenmarters,"['steen', 'mar', 'ters']",3
naar het heet,"['naar', 'het', 'heet']",3
fusieclubjes,"['fu', 'sie', 'club', 'jes']",4
zemelknopen,"['ze', 'mel', 'kno', 'pen']",4
gelijkaardig,"['ge', 'lijk', 'aar', 'dig']",4
Middellandse Zee,"['Mid', 'del', 'land', 'se', 'Zee']",5
temperatuurstijging,"['tem', 'pe', 'ra', 'tuur', 'stij', 'ging']",6
aandrijfsystemen,"['aan', 'drijf', 'sys', 'te', 'men']",5
zich,['zich'],1
vroeg door,"['vroeg', 'door']",2
fauvisme,"['fau', 'vis', 'me']",3
koppeling,"['kop', 'pe', 'ling']",3
Leuven,"['Leu', 'ven']",2
vergramde,"['ver', 'gram', 'de']",3
klemtoonhomogram,"['klem', 'toon', 'ho', 'mo', 'gram']",5
vormbak,"['vorm', 'bak']",2
biscuit,"['bis', 'cuit']",2
partnerverklaringen,"['part', 'ner', 'ver', 'kla', 'rin', 'gen']",6
naakter,"['naak', 'ter']",2
sabra,"['sa', 'bra']",2
corrigeren,"['cor', 'ri', 'ge', 'ren']",4
plantkundige,"['plant', 'kun', 'di', 'ge']",4
opgepeuzeld,"['op', 'ge', 'peu', 'zeld']",4
aardalkalimetaal,"['aard', 'al', 'ka', 'li', 'me', 'taal']",6
ruw,['ruw'],1
dierenshow,"['die', 'ren', 'show']",3
50 eurobiljetje,"['50', 'eu', 'ro', 'bil', 'jet', 'je']",6
uitblonk,"['uit', 'blonk']",2
vellenploter,"['vel', 'len', 'plo', 'ter']",4
concertpodiums,"['con', 'cert', 'po', 'di', 'ums']",5
bloedvatenstelseltje,"['bloed', 'va', 'ten', 'stel', 'sel', 'tje']",6
afgezworen,"['af', 'ge', 'zwo', 'ren']",4
Goudkust,"['Goud', 'kust']",2
nauwkeurig,"['nauw', 'keu', 'rig']",3
epistemologie,"['epis', 'te', 'mo', 'lo', 'gie']",5
insta,"['in', 'sta']",2
gebrokenheid,"['ge', 'bro', 'ken', 'heid']",4
flitshuwelijken,"['flits', 'hu', 'we', 'lij', 'ken']",5
spuugzat,"['spuug', 'zat']",2
tweeterm,"['twee', 'term']",2
Pulo-Annaans,"['Pu', 'lo-An', 'naans']",3
komsten,"['kom', 'sten']",2
spijtig,"['spij', 'tig']",2
ontgiftend,"['ont', 'gif', 'tend']",3
zorgwet,"['zorg', 'wet']",2
meedoen,"['mee', 'doen']",2
maaltijdje,"['maal', 'tijd', 'je']",3
lopen rond,"['lo', 'pen', 'rond']",3
opschreef,"['op', 'schreef']",2
behartigend,"['be', 'har', 'ti', 'gend']",4
loszitten,"['los', 'zit', 'ten']",3
peinzertjes,"['pein', 'zer', 'tjes']",3
gevarenpremie,"['ge', 'va', 'ren', 'pre', 'mie']",5
voorgarend,"['voor', 'ga', 'rend']",3
ex-topmannetje,"['ex-top', 'man', 'ne', 'tje']",4
zochten door,"['zoch', 'ten', 'door']",3
brandslang,"['brand', 'slang']",2
nummerbehoud,"['num', 'mer', 'be', 'houd']",4
maatschappelijk,"['maat', 'schap', 'pe', 'lijk']",4
apocope,"['apo', 'co', 'pe']",3
veldmuts,"['veld', 'muts']",2
vlakogige,"['vlak', 'ogi', 'ge']",3
dodental,"['do', 'den', 'tal']",3
sponning,"['spon', 'ning']",2
kamergroottes,"['ka', 'mer', 'groot', 'tes']",4
amusement,"['amu', 'se', 'ment']",3
ultramarijnen,"['ul', 'tra', 'ma', 'rij', 'nen']",5
duvelke,"['du', 'vel', 'ke']",3
enkele,"['en', 'ke', 'le']",3
oei,['oei'],1
Zeeschelde,"['Zee', 'schel', 'de']",3
hyperspitsje,"['hy', 'per', 'spits', 'je']",4
Patagonië,"['Pa', 'ta', 'go', 'nië']",4
Zuidelijk Bobo Madaré,"['Zui', 'de', 'lijk', 'Bo', 'bo', 'Ma', 'da', 'ré']",8
gietgal,"['giet', 'gal']",2
zaklamp,"['zak', 'lamp']",2
lariks,"['la', 'riks']",2
schaars,['schaars'],1
curaçao,"['cu', 'ra', 'çao']",3
lichtharig,"['licht', 'ha', 'rig']",3
kleurtemperatuur,"['kleur', 'tem', 'pe', 'ra', 'tuur']",5
benodigen,"['be', 'no', 'di', 'gen']",4
Vecht,['Vecht'],1
koeskoes,"['koes', 'koes']",2
terechtwijzen,"['te', 'recht', 'wij', 'zen']",4
resonantiefrequentie,"['re', 'so', 'nan', 'tie', 'fre', 'quen', 'tie']",7
een poosje,"['een', 'poos', 'je']",3
nietig,"['nie', 'tig']",2
pendelaren,"['pen', 'de', 'la', 'ren']",4
bestaansminimumpje,"['be', 'staans', 'mi', 'ni', 'mum', 'pje']",6
sanctie,"['sanc', 'tie']",2
laesie,"['lae', 'sie']",2
wetsartikelen,"['wets', 'ar', 'ti', 'ke', 'len']",5
dille,"['dil', 'le']",2
onbeweeglijk,"['on', 'be', 'weeg', 'lijk']",4
kotsmisselijke,"['kots', 'mis', 'se', 'lij', 'ke']",5
waaierig,"['waai', 'e', 'rig']",3
futloos,"['fut', 'loos']",2
sint-vitusdans,"['sint-vi', 'tus', 'dans']",3
motortjes,"['mo', 'tor', 'tjes']",3
vaarzen,"['vaar', 'zen']",2
nawerken,"['na', 'wer', 'ken']",3
formiaat,"['for', 'mi', 'aat']",3
plachten,"['plach', 'ten']",2
voorzitterschappen,"['voor', 'zit', 'ter', 'schap', 'pen']",5
massavernietigingswapen,"['mas', 'sa', 'ver', 'nie', 'ti', 'gings', 'wa', 'pen']",8
Assamees,"['As', 'sa', 'mees']",3
vastberaden,"['vast', 'be', 'ra', 'den']",4
fit,['fit'],1
steenachtig,"['steen', 'ach', 'tig']",3
leefomgeving,"['leef', 'om', 'ge', 'ving']",4
borrelde,"['bor', 'rel', 'de']",3
wegkopen,"['weg', 'ko', 'pen']",3
orbitaaltje,"['or', 'bi', 'taal', 'tje']",4
onedele,"['on', 'ede', 'le']",3
dochterbedrijfje,"['doch', 'ter', 'be', 'drijf', 'je']",5
televisieapparaten,"['te', 'le', 'vi', 'sie', 'ap', 'pa', 'ra', 'ten']",8
gist,['gist'],1
tijdperk,"['tijd', 'perk']",2
trails,['trails'],1
lievelingsbarbies,"['lie', 've', 'lings', 'bar', 'bies']",5
taakverzwaring,"['taak', 'ver', 'zwa', 'ring']",4
titaan,"['ti', 'taan']",2
functie-eis,"['func', 'tie-eis']",2
voorspoedigs,"['voor', 'spoe', 'digs']",3
darmgasje,"['darm', 'gas', 'je']",3
kenniswerkertje,"['ken', 'nis', 'wer', 'ker', 'tje']",5
habituelere,"['ha', 'bi', 'tu', 'e', 'le', 're']",6
SI-stelsel,"['SI-stel', 'sel']",2
uitbraden,"['uit', 'bra', 'den']",3
noodoproepsysteem,"['nood', 'op', 'roep', 'sys', 'teem']",5
napperons,"['nap', 'pe', 'rons']",3
metropool,"['me', 'tro', 'pool']",3
kamelen,"['ka', 'me', 'len']",3
turncoaches,"['turn', 'coa', 'ches']",3
hst's,"[""hst's""]",1
amateurfilm,"['ama', 'teur', 'film']",3
bijtgaarder,"['bijt', 'gaar', 'der']",3
Aboriginal,"['Abo', 'ri', 'gi', 'nal']",4
hieruit,"['hier', 'uit']",2
slotgala's,"['slot', 'ga', ""la's""]",3
verbrandingsmotors,"['ver', 'bran', 'dings', 'mo', 'tors']",5
antwoordapparaat,"['ant', 'woord', 'ap', 'pa', 'raat']",5
gorgelt,"['gor', 'gelt']",2
marktkapitalisme,"['markt', 'ka', 'pi', 'ta', 'lis', 'me']",6
toestekend,"['toe', 'ste', 'kend']",3
gewricht,"['ge', 'wricht']",2
digden,"['dig', 'den']",2
tautologie,"['tau', 'to', 'lo', 'gie']",4
erbuiten,"['er', 'bui', 'ten']",3
turkooisgroen,"['tur', 'koois', 'groen']",3
optrekken,"['op', 'trek', 'ken']",3
boer,['boer'],1
naduiken,"['na', 'dui', 'ken']",3
raglan,"['rag', 'lan']",2
kluiven,"['klui', 'ven']",2
zeshoekig,"['zes', 'hoe', 'kig']",3
mestkalveren,"['mest', 'kal', 've', 'ren']",4
olifantjes,"['oli', 'fant', 'jes']",3
twentertje,"['twen', 'ter', 'tje']",3
kijvend,"['kij', 'vend']",2
kerstbonussen,"['kerst', 'bo', 'nus', 'sen']",4
voorganger,"['voor', 'gan', 'ger']",3
Falklandeilanden,"['Falk', 'land', 'ei', 'lan', 'den']",5
landklimaat,"['land', 'kli', 'maat']",3
griddipper,"['grid', 'dip', 'per']",3
-ing,['-ing'],1
minutenwijzer,"['mi', 'nu', 'ten', 'wij', 'zer']",5
gastrolietjes,"['gas', 'tro', 'liet', 'jes']",4
pogo,"['po', 'go']",2
dissidente,"['dis', 'si', 'den', 'te']",4
armoeiiger,"['ar', 'moei', 'iger']",3
latere,"['la', 'te', 're']",3
aaibaar,"['aai', 'baar']",2
vampirisme,"['vam', 'pi', 'ris', 'me']",4
lor,['lor'],1
japen,"['ja', 'pen']",2
uitzichttafeltje,"['uit', 'zicht', 'ta', 'fel', 'tje']",5
zwabben,"['zwab', 'ben']",2
moeder,"['moe', 'der']",2
duo,['duo'],1
geerakker,"['geer', 'ak', 'ker']",3
katertjes,"['ka', 'ter', 'tjes']",3
ikke,"['ik', 'ke']",2
gedegen,"['ge', 'de', 'gen']",3
geheimenis,"['ge', 'hei', 'me', 'nis']",4
baron,"['ba', 'ron']",2
euthanasiemachine,"['eu', 'tha', 'na', 'sie', 'ma', 'chi', 'ne']",7
knalroods,"['knal', 'roods']",2
bosanjer,"['bos', 'an', 'jer']",3
Angaur,"['An', 'gaur']",2
bodemkundig,"['bo', 'dem', 'kun', 'dig']",4
zuigplekje,"['zuig', 'plek', 'je']",3
spoormedewerkers,"['spoor', 'me', 'de', 'wer', 'kers']",5
Golin,"['Go', 'lin']",2
klimaatgebieden,"['kli', 'maat', 'ge', 'bie', 'den']",5
verkalkten,"['ver', 'kalk', 'ten']",3
antipurisme,"['an', 'ti', 'pu', 'ris', 'me']",5
hindoestanen,"['hin', 'doe', 'sta', 'nen']",4
onderstroomden,"['on', 'der', 'stroom', 'den']",4
roeiend,"['roei', 'end']",2
seperatorvlees,"['se', 'pe', 'ra', 'tor', 'vlees']",5
dubbelgangster,"['dub', 'bel', 'gang', 'ster']",4
schijfhoren,"['schijf', 'ho', 'ren']",3
mals,['mals'],1
zijde-industrie,"['zij', 'de-in', 'dus', 'trie']",4
overgelaten,"['over', 'ge', 'la', 'ten']",4
aasdiertje,"['aas', 'dier', 'tje']",3
bakermatten,"['ba', 'ker', 'mat', 'ten']",4
para,"['pa', 'ra']",2
ouden,"['ou', 'den']",2
50 eurobiljet,"['50', 'eu', 'ro', 'bil', 'jet']",5
daarentegen,"['daar', 'en', 'te', 'gen']",4
gedurende,"['ge', 'du', 'ren', 'de']",4
maneuvreerde,"['ma', 'neu', 'vreer', 'de']",4
bliksembezoekje,"['blik', 'sem', 'be', 'zoek', 'je']",5
coronaregimes,"['co', 'ro', 'na', 're', 'gi', 'mes']",6
disciplineert,"['dis', 'ci', 'pli', 'neert']",4
kousenband,"['kou', 'sen', 'band']",3
baardvleermuisje,"['baard', 'vleer', 'muis', 'je']",4
contramars,"['con', 'tra', 'mars']",3
cryochirurgie,"['cryo', 'chi', 'rur', 'gie']",4
curlingmoeder,"['cur', 'ling', 'moe', 'der']",4
riskantst,"['ris', 'kantst']",2
bestudeerders,"['be', 'stu', 'deer', 'ders']",4
welbespraakt,"['wel', 'be', 'spraakt']",3
bloemenkrans,"['bloe', 'men', 'krans']",3
Genua,"['Ge', 'nua']",2
cassette,"['cas', 'set', 'te']",3
pannenkoek,"['pan', 'nen', 'koek']",3
schitterend,"['schit', 'te', 'rend']",3
heupkopjes,"['heup', 'kop', 'jes']",3
innovatietechnologie,"['in', 'no', 'va', 'tie', 'tech', 'no', 'lo', 'gie']",8
ingangen,"['in', 'gan', 'gen']",3
verdient terug,"['ver', 'dient', 'te', 'rug']",4
geneeskruid,"['ge', 'nees', 'kruid']",3
moerbei,"['moer', 'bei']",2
achillespeesontstekingen,"['achil', 'les', 'pees', 'ont', 'ste', 'kin', 'gen']",7
boletri,"['bo', 'le', 'tri']",3
elastomeer,"['elas', 'to', 'meer']",3
voorschieten,"['voor', 'schie', 'ten']",3
past,['past'],1
misschien,"['mis', 'schien']",2
keggetjes,"['keg', 'ge', 'tjes']",3
overhead,"['over', 'head']",2
darmkoliek,"['darm', 'ko', 'liek']",3
karamel,"['ka', 'ra', 'mel']",3
graffiti,"['graf', 'fi', 'ti']",3
sleephopperzuiger,"['sleep', 'hop', 'per', 'zui', 'ger']",5
fysica,"['fy', 'si', 'ca']",3
kolonialen,"['ko', 'lo', 'ni', 'a', 'len']",5
Nedersaksisch,"['Ne', 'der', 'sak', 'sisch']",4
duidingsprogramma,"['dui', 'dings', 'pro', 'gram', 'ma']",5
antoniuskruis,"['an', 'to', 'ni', 'us', 'kruis']",5
pinksterdag,"['pink', 'ster', 'dag']",3
spanker,"['span', 'ker']",2
goedvinden,"['goed', 'vin', 'den']",3
helikoptermoeders,"['he', 'li', 'kop', 'ter', 'moe', 'ders']",6
zabben,"['zab', 'ben']",2
profanatie,"['pro', 'fa', 'na', 'tie']",4
zenuwtablet,"['ze', 'nuw', 'ta', 'blet']",4
volstoppen,"['vol', 'stop', 'pen']",3
€20-biljet,"['€20-bil', 'jet']",2
PIOFACH,['PIOFACH'],1
kostendrukkends,"['kos', 'ten', 'druk', 'kends']",4
opspekken,"['op', 'spek', 'ken']",3
zulk,['zulk'],1
telewerkers,"['te', 'le', 'wer', 'kers']",4
vrijetijdsactiviteit,"['vrije', 'tijds', 'ac', 'ti', 'vi', 'teit']",6
tribunetje,"['tri', 'bu', 'ne', 'tje']",4
ziektebedden,"['ziek', 'te', 'bed', 'den']",4
ezafe,"['eza', 'fe']",2
oedemen,"['oe', 'de', 'men']",3
nestbak,"['nest', 'bak']",2
weetgieriger,"['weet', 'gie', 'ri', 'ger']",4
akonieten,"['ako', 'nie', 'ten']",3
publiceren,"['pu', 'bli', 'ce', 'ren']",4
aarzelaars,"['aar', 'ze', 'laars']",3
reddingsboeien,"['red', 'dings', 'boei', 'en']",4
verkrampen,"['ver', 'kram', 'pen']",3
grijpend,"['grij', 'pend']",2
vloog in,"['vloog', 'in']",2
premier,"['pre', 'mier']",2
wegrijden,"['weg', 'rij', 'den']",3
wafelkraam,"['wa', 'fel', 'kraam']",3
goedemorgen,"['goe', 'de', 'mor', 'gen']",4
enkelblad,"['en', 'kel', 'blad']",3
Wit-Russische roebel,"['Wit-Rus', 'si', 'sche', 'roe', 'bel']",5
studieschuldje,"['stu', 'die', 'schuld', 'je']",4
Fes-majeurtoonaardjes,"['Fes-ma', 'jeur', 'toon', 'aard', 'jes']",5
zwadder,"['zwad', 'der']",2
ribben,"['rib', 'ben']",2
